chr	start	end	cereb_average	all_brain_average	other_brain_avg	pref_average	leuk_average	white_matter	dist_to_other	dist_to_all_brain	chr	start	end	als.1.meth	als.1.unmeth	als.2.meth	als.2.unmeth	als.3.meth	als.3.unmeth	als.4.meth	als.4.unmeth	ctrl.1.meth	ctrl.1.unmeth	ctrl.2.meth	ctrl.2.unmeth	ctrl.3.meth	ctrl.3.unmeth	ctrl.4.meth	ctrl.4.unmeth
chr1	2030667	2030968	0.183133333	0.3024775	0.81673038	0.40774	0.9441125	0.254078947	0.562651432	0.048398553	chr1	2030674	2030675	NA	NA	8	1	10	0	NA	NA	NA	NA	NA	NA	11	0	NA	NA
chr1	2030667	2030968	0.183133333	0.3024775	0.81673038	0.40774	0.9441125	0.254078947	0.562651432	0.048398553	chr1	2030689	2030690	4	3	8	2	8	3	9	0	11	1	7	1	NA	NA	NA	NA
chr1	2030667	2030968	0.183133333	0.3024775	0.81673038	0.40774	0.9441125	0.254078947	0.562651432	0.048398553	chr1	2030690	2030691	NA	NA	9	1	9	2	3	3	NA	NA	NA	NA	12	0	NA	NA
chr1	2030667	2030968	0.183133333	0.3024775	0.81673038	0.40774	0.9441125	0.254078947	0.562651432	0.048398553	chr1	2030742	2030743	NA	NA	7	0	6	1	7	0	NA	NA	NA	NA	6	0	NA	NA
chr1	2030667	2030968	0.183133333	0.3024775	0.81673038	0.40774	0.9441125	0.254078947	0.562651432	0.048398553	chr1	2030743	2030744	NA	NA	8	1	8	0	NA	NA	NA	NA	9	0	12	0	NA	NA
chr1	2030667	2030968	0.183133333	0.3024775	0.81673038	0.40774	0.9441125	0.254078947	0.562651432	0.048398553	chr1	2030768	2030769	NA	NA	7	0	NA	NA	NA	NA	NA	NA	7	1	9	0	NA	NA
chr1	2030667	2030968	0.183133333	0.3024775	0.81673038	0.40774	0.9441125	0.254078947	0.562651432	0.048398553	chr1	2030841	2030842	NA	NA	5	1	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr1	2030667	2030968	0.183133333	0.3024775	0.81673038	0.40774	0.9441125	0.254078947	0.562651432	0.048398553	chr1	2030924	2030925	NA	NA	5	4	5	3	1	7	3	4	NA	NA	2	4	NA	NA
chr1	2065856	2066157	0.68725	0.393035	0.851616456	0.4281	0.9324375	0.271257895	0.580358561	0.121777105	chr1	2065910	2065911	9	0	12	1	17	1	17	0	15	1	27	1	15	1	8	0
chr1	2065856	2066157	0.68725	0.393035	0.851616456	0.4281	0.9324375	0.271257895	0.580358561	0.121777105	chr1	2065911	2065912	NA	NA	16	2	9	2	11	0	9	0	14	2	17	0	5	2
chr1	2065856	2066157	0.68725	0.393035	0.851616456	0.4281	0.9324375	0.271257895	0.580358561	0.121777105	chr1	2066041	2066042	4	2	6	0	11	0	NA	NA	8	1	16	1	7	0	7	0
chr1	2065856	2066157	0.68725	0.393035	0.851616456	0.4281	0.9324375	0.271257895	0.580358561	0.121777105	chr1	2066042	2066043	NA	NA	11	1	8	0	NA	NA	8	0	10	0	11	0	8	0
chr1	2065856	2066157	0.68725	0.393035	0.851616456	0.4281	0.9324375	0.271257895	0.580358561	0.121777105	chr1	2066082	2066083	5	1	12	0	15	0	NA	NA	10	0	10	4	9	0	10	0
chr1	2065856	2066157	0.68725	0.393035	0.851616456	0.4281	0.9324375	0.271257895	0.580358561	0.121777105	chr1	2066083	2066084	NA	NA	12	0	NA	NA	NA	NA	7	0	13	1	7	1	NA	NA
chr1	2174575	2174876	0.24735	0.40655	0.894449367	0.49526	0.9528875	0.384521053	0.509928314	0.022028947	chr1	2174591	2174592	NA	NA	NA	NA	0	6	0	7	NA	NA	0	7	NA	NA	NA	NA
chr1	2174575	2174876	0.24735	0.40655	0.894449367	0.49526	0.9528875	0.384521053	0.509928314	0.022028947	chr1	2174594	2174595	NA	NA	NA	NA	0	6	1	8	NA	NA	1	5	NA	NA	NA	NA
chr1	2174575	2174876	0.24735	0.40655	0.894449367	0.49526	0.9528875	0.384521053	0.509928314	0.022028947	chr1	2174602	2174603	NA	NA	NA	NA	0	6	2	6	NA	NA	0	6	NA	NA	NA	NA
chr1	2174575	2174876	0.24735	0.40655	0.894449367	0.49526	0.9528875	0.384521053	0.509928314	0.022028947	chr1	2174643	2174644	NA	NA	NA	NA	3	4	1	6	NA	NA	2	4	NA	NA	NA	NA
chr1	2174575	2174876	0.24735	0.40655	0.894449367	0.49526	0.9528875	0.384521053	0.509928314	0.022028947	chr1	2174695	2174696	NA	NA	4	3	NA	NA	3	3	NA	NA	NA	NA	NA	NA	NA	NA
chr1	2174575	2174876	0.24735	0.40655	0.894449367	0.49526	0.9528875	0.384521053	0.509928314	0.022028947	chr1	2174696	2174697	NA	NA	5	1	3	4	6	4	7	2	NA	NA	NA	NA	NA	NA
chr1	2174575	2174876	0.24735	0.40655	0.894449367	0.49526	0.9528875	0.384521053	0.509928314	0.022028947	chr1	2174743	2174744	NA	NA	10	4	4	2	7	0	NA	NA	6	2	NA	NA	NA	NA
chr1	2174575	2174876	0.24735	0.40655	0.894449367	0.49526	0.9528875	0.384521053	0.509928314	0.022028947	chr1	2174744	2174745	7	0	13	2	11	9	11	1	10	3	9	6	9	6	NA	NA
chr1	2174575	2174876	0.24735	0.40655	0.894449367	0.49526	0.9528875	0.384521053	0.509928314	0.022028947	chr1	2174774	2174775	4	2	6	6	3	3	6	2	3	4	6	4	NA	NA	NA	NA
chr1	2174575	2174876	0.24735	0.40655	0.894449367	0.49526	0.9528875	0.384521053	0.509928314	0.022028947	chr1	2174775	2174776	5	3	9	7	8	10	5	6	7	2	2	13	4	12	NA	NA
chr1	2174575	2174876	0.24735	0.40655	0.894449367	0.49526	0.9528875	0.384521053	0.509928314	0.022028947	chr1	2174783	2174784	4	2	5	7	NA	NA	4	4	5	3	4	7	NA	NA	NA	NA
chr1	2174575	2174876	0.24735	0.40655	0.894449367	0.49526	0.9528875	0.384521053	0.509928314	0.022028947	chr1	2174784	2174785	4	4	10	6	6	12	5	4	6	3	5	9	6	10	NA	NA
chr1	2174575	2174876	0.24735	0.40655	0.894449367	0.49526	0.9528875	0.384521053	0.509928314	0.022028947	chr1	2174794	2174795	4	2	5	7	NA	NA	6	2	6	3	2	9	3	3	NA	NA
chr1	2174575	2174876	0.24735	0.40655	0.894449367	0.49526	0.9528875	0.384521053	0.509928314	0.022028947	chr1	2174795	2174796	5	3	10	4	8	10	6	3	7	2	6	7	9	7	NA	NA
chr1	2174575	2174876	0.24735	0.40655	0.894449367	0.49526	0.9528875	0.384521053	0.509928314	0.022028947	chr1	2174837	2174838	4	2	3	8	NA	NA	3	3	5	3	1	6	4	4	NA	NA
chr1	2174575	2174876	0.24735	0.40655	0.894449367	0.49526	0.9528875	0.384521053	0.509928314	0.022028947	chr1	2174838	2174839	3	4	7	6	5	11	3	4	5	4	4	9	8	7	NA	NA
chr1	2174575	2174876	0.24735	0.40655	0.894449367	0.49526	0.9528875	0.384521053	0.509928314	0.022028947	chr1	2174863	2174864	NA	NA	5	5	NA	NA	3	4	5	3	NA	NA	NA	NA	NA	NA
chr1	2174575	2174876	0.24735	0.40655	0.894449367	0.49526	0.9528875	0.384521053	0.509928314	0.022028947	chr1	2174864	2174865	5	1	6	4	9	7	2	5	5	3	7	9	4	10	NA	NA
chr1	2174575	2174876	0.24735	0.40655	0.894449367	0.49526	0.9528875	0.384521053	0.509928314	0.022028947	chr1	2174875	2174876	NA	NA	2	5	NA	NA	NA	NA	5	1	NA	NA	NA	NA	NA	NA
chr1	2188744	2189045	0.187816667	0.2056425	0.80035443	0.2455	0.924325	0.172868421	0.627486009	0.032774079	chr1	2188763	2188764	NA	NA	NA	NA	6	1	NA	NA	9	1	6	1	6	0	NA	NA
chr1	2188744	2189045	0.187816667	0.2056425	0.80035443	0.2455	0.924325	0.172868421	0.627486009	0.032774079	chr1	2188771	2188772	NA	NA	NA	NA	7	0	NA	NA	9	0	7	0	NA	NA	NA	NA
chr1	2188744	2189045	0.187816667	0.2056425	0.80035443	0.2455	0.924325	0.172868421	0.627486009	0.032774079	chr1	2188772	2188773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	0	NA	NA
chr1	2188744	2189045	0.187816667	0.2056425	0.80035443	0.2455	0.924325	0.172868421	0.627486009	0.032774079	chr1	2188776	2188777	NA	NA	NA	NA	7	0	NA	NA	10	0	7	0	NA	NA	NA	NA
chr1	2188744	2189045	0.187816667	0.2056425	0.80035443	0.2455	0.924325	0.172868421	0.627486009	0.032774079	chr1	2188777	2188778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	0	NA	NA
chr1	2188744	2189045	0.187816667	0.2056425	0.80035443	0.2455	0.924325	0.172868421	0.627486009	0.032774079	chr1	2188780	2188781	NA	NA	NA	NA	7	0	NA	NA	10	0	6	1	NA	NA	NA	NA
chr1	2188744	2189045	0.187816667	0.2056425	0.80035443	0.2455	0.924325	0.172868421	0.627486009	0.032774079	chr1	2188787	2188788	NA	NA	NA	NA	6	1	NA	NA	10	0	7	0	NA	NA	NA	NA
chr1	2188744	2189045	0.187816667	0.2056425	0.80035443	0.2455	0.924325	0.172868421	0.627486009	0.032774079	chr1	2188788	2188789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	0	NA	NA
chr1	2188744	2189045	0.187816667	0.2056425	0.80035443	0.2455	0.924325	0.172868421	0.627486009	0.032774079	chr1	2188821	2188822	NA	NA	NA	NA	NA	NA	NA	NA	9	1	8	1	NA	NA	NA	NA
chr1	2188744	2189045	0.187816667	0.2056425	0.80035443	0.2455	0.924325	0.172868421	0.627486009	0.032774079	chr1	2188822	2188823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	0	NA	NA
chr1	2188744	2189045	0.187816667	0.2056425	0.80035443	0.2455	0.924325	0.172868421	0.627486009	0.032774079	chr1	2188832	2188833	NA	NA	NA	NA	NA	NA	NA	NA	9	0	7	2	NA	NA	NA	NA
chr1	2188744	2189045	0.187816667	0.2056425	0.80035443	0.2455	0.924325	0.172868421	0.627486009	0.032774079	chr1	2188833	2188834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9	0	NA	NA
chr1	2188744	2189045	0.187816667	0.2056425	0.80035443	0.2455	0.924325	0.172868421	0.627486009	0.032774079	chr1	2188861	2188862	NA	NA	NA	NA	NA	NA	NA	NA	9	0	9	0	NA	NA	NA	NA
chr1	2188744	2189045	0.187816667	0.2056425	0.80035443	0.2455	0.924325	0.172868421	0.627486009	0.032774079	chr1	2188862	2188863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	0	NA	NA
chr1	2188744	2189045	0.187816667	0.2056425	0.80035443	0.2455	0.924325	0.172868421	0.627486009	0.032774079	chr1	2188865	2188866	NA	NA	NA	NA	NA	NA	NA	NA	9	0	9	0	NA	NA	NA	NA
chr1	2188744	2189045	0.187816667	0.2056425	0.80035443	0.2455	0.924325	0.172868421	0.627486009	0.032774079	chr1	2188873	2188874	NA	NA	NA	NA	NA	NA	NA	NA	8	0	7	1	NA	NA	NA	NA
chr1	2188744	2189045	0.187816667	0.2056425	0.80035443	0.2455	0.924325	0.172868421	0.627486009	0.032774079	chr1	2188877	2188878	NA	NA	NA	NA	NA	NA	NA	NA	7	1	6	1	NA	NA	NA	NA
chr1	2188744	2189045	0.187816667	0.2056425	0.80035443	0.2455	0.924325	0.172868421	0.627486009	0.032774079	chr1	2188922	2188923	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	0
chr1	2188744	2189045	0.187816667	0.2056425	0.80035443	0.2455	0.924325	0.172868421	0.627486009	0.032774079	chr1	2188930	2188931	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	0
chr1	2188744	2189045	0.187816667	0.2056425	0.80035443	0.2455	0.924325	0.172868421	0.627486009	0.032774079	chr1	2188937	2188938	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	0
chr1	2188744	2189045	0.187816667	0.2056425	0.80035443	0.2455	0.924325	0.172868421	0.627486009	0.032774079	chr1	2188954	2188955	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	0
chr1	2188744	2189045	0.187816667	0.2056425	0.80035443	0.2455	0.924325	0.172868421	0.627486009	0.032774079	chr1	2188960	2188961	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	0
chr1	2188744	2189045	0.187816667	0.2056425	0.80035443	0.2455	0.924325	0.172868421	0.627486009	0.032774079	chr1	2188962	2188963	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	0
chr1	2188744	2189045	0.187816667	0.2056425	0.80035443	0.2455	0.924325	0.172868421	0.627486009	0.032774079	chr1	2188983	2188984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	0	NA	NA
chr1	2188744	2189045	0.187816667	0.2056425	0.80035443	0.2455	0.924325	0.172868421	0.627486009	0.032774079	chr1	2188991	2188992	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	0	NA	NA
chr1	2188744	2189045	0.187816667	0.2056425	0.80035443	0.2455	0.924325	0.172868421	0.627486009	0.032774079	chr1	2188999	2189000	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	0	NA	NA
chr1	2188744	2189045	0.187816667	0.2056425	0.80035443	0.2455	0.924325	0.172868421	0.627486009	0.032774079	chr1	2189038	2189039	NA	NA	NA	NA	NA	NA	6	0	NA	NA	NA	NA	8	2	NA	NA
chr1	2191252	2191553	0.166366667	0.400405	0.909441772	0.37832	0.9280375	0.488057895	0.421383877	-0.087652895	chr1	2191279	2191280	NA	NA	NA	NA	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA
chr1	2191252	2191553	0.166366667	0.400405	0.909441772	0.37832	0.9280375	0.488057895	0.421383877	-0.087652895	chr1	2191280	2191281	NA	NA	NA	NA	NA	NA	7	0	NA	NA	6	1	NA	NA	NA	NA
chr1	2191252	2191553	0.166366667	0.400405	0.909441772	0.37832	0.9280375	0.488057895	0.421383877	-0.087652895	chr1	2191284	2191285	NA	NA	NA	NA	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA
chr1	2191252	2191553	0.166366667	0.400405	0.909441772	0.37832	0.9280375	0.488057895	0.421383877	-0.087652895	chr1	2191285	2191286	NA	NA	NA	NA	NA	NA	7	0	NA	NA	7	0	NA	NA	NA	NA
chr1	2191252	2191553	0.166366667	0.400405	0.909441772	0.37832	0.9280375	0.488057895	0.421383877	-0.087652895	chr1	2191307	2191308	NA	NA	NA	NA	NA	NA	8	0	NA	NA	NA	NA	NA	NA	NA	NA
chr1	2191252	2191553	0.166366667	0.400405	0.909441772	0.37832	0.9280375	0.488057895	0.421383877	-0.087652895	chr1	2191308	2191309	NA	NA	NA	NA	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr1	2191252	2191553	0.166366667	0.400405	0.909441772	0.37832	0.9280375	0.488057895	0.421383877	-0.087652895	chr1	2191333	2191334	NA	NA	NA	NA	NA	NA	7	1	NA	NA	NA	NA	NA	NA	NA	NA
chr1	2191252	2191553	0.166366667	0.400405	0.909441772	0.37832	0.9280375	0.488057895	0.421383877	-0.087652895	chr1	2191382	2191383	NA	NA	NA	NA	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA
chr1	2191252	2191553	0.166366667	0.400405	0.909441772	0.37832	0.9280375	0.488057895	0.421383877	-0.087652895	chr1	2191383	2191384	NA	NA	NA	NA	NA	NA	5	1	NA	NA	NA	NA	NA	NA	NA	NA
chr1	2191252	2191553	0.166366667	0.400405	0.909441772	0.37832	0.9280375	0.488057895	0.421383877	-0.087652895	chr1	2191430	2191431	NA	NA	NA	NA	NA	NA	8	0	NA	NA	NA	NA	NA	NA	NA	NA
chr1	2191252	2191553	0.166366667	0.400405	0.909441772	0.37832	0.9280375	0.488057895	0.421383877	-0.087652895	chr1	2191461	2191462	NA	NA	NA	NA	NA	NA	10	0	NA	NA	NA	NA	NA	NA	NA	NA
chr1	2191252	2191553	0.166366667	0.400405	0.909441772	0.37832	0.9280375	0.488057895	0.421383877	-0.087652895	chr1	2191462	2191463	NA	NA	NA	NA	NA	NA	6	2	NA	NA	NA	NA	NA	NA	NA	NA
chr1	2191252	2191553	0.166366667	0.400405	0.909441772	0.37832	0.9280375	0.488057895	0.421383877	-0.087652895	chr1	2191465	2191466	NA	NA	NA	NA	NA	NA	10	2	NA	NA	NA	NA	NA	NA	NA	NA
chr1	2191252	2191553	0.166366667	0.400405	0.909441772	0.37832	0.9280375	0.488057895	0.421383877	-0.087652895	chr1	2191466	2191467	NA	NA	NA	NA	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr1	2191252	2191553	0.166366667	0.400405	0.909441772	0.37832	0.9280375	0.488057895	0.421383877	-0.087652895	chr1	2191469	2191470	NA	NA	NA	NA	NA	NA	12	0	NA	NA	6	0	NA	NA	NA	NA
chr1	2191252	2191553	0.166366667	0.400405	0.909441772	0.37832	0.9280375	0.488057895	0.421383877	-0.087652895	chr1	2191470	2191471	NA	NA	NA	NA	NA	NA	6	1	NA	NA	NA	NA	NA	NA	NA	NA
chr1	2191252	2191553	0.166366667	0.400405	0.909441772	0.37832	0.9280375	0.488057895	0.421383877	-0.087652895	chr1	2191473	2191474	NA	NA	NA	NA	NA	NA	12	0	NA	NA	5	1	NA	NA	NA	NA
chr1	2191252	2191553	0.166366667	0.400405	0.909441772	0.37832	0.9280375	0.488057895	0.421383877	-0.087652895	chr1	2191474	2191475	NA	NA	NA	NA	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr1	2191252	2191553	0.166366667	0.400405	0.909441772	0.37832	0.9280375	0.488057895	0.421383877	-0.087652895	chr1	2191475	2191476	NA	NA	NA	NA	NA	NA	11	0	NA	NA	6	0	NA	NA	NA	NA
chr1	2191252	2191553	0.166366667	0.400405	0.909441772	0.37832	0.9280375	0.488057895	0.421383877	-0.087652895	chr1	2191476	2191477	NA	NA	NA	NA	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA
chr1	2191252	2191553	0.166366667	0.400405	0.909441772	0.37832	0.9280375	0.488057895	0.421383877	-0.087652895	chr1	2191485	2191486	NA	NA	NA	NA	NA	NA	11	0	NA	NA	6	0	NA	NA	NA	NA
chr1	2191252	2191553	0.166366667	0.400405	0.909441772	0.37832	0.9280375	0.488057895	0.421383877	-0.087652895	chr1	2191486	2191487	NA	NA	NA	NA	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr1	2191252	2191553	0.166366667	0.400405	0.909441772	0.37832	0.9280375	0.488057895	0.421383877	-0.087652895	chr1	2191513	2191514	NA	NA	NA	NA	7	0	10	1	NA	NA	7	0	NA	NA	NA	NA
chr1	2191252	2191553	0.166366667	0.400405	0.909441772	0.37832	0.9280375	0.488057895	0.421383877	-0.087652895	chr1	2191514	2191515	NA	NA	NA	NA	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA
chr1	2191252	2191553	0.166366667	0.400405	0.909441772	0.37832	0.9280375	0.488057895	0.421383877	-0.087652895	chr1	2191518	2191519	NA	NA	NA	NA	7	0	11	0	NA	NA	7	0	NA	NA	NA	NA
chr1	2191252	2191553	0.166366667	0.400405	0.909441772	0.37832	0.9280375	0.488057895	0.421383877	-0.087652895	chr1	2191519	2191520	NA	NA	NA	NA	NA	NA	7	2	NA	NA	NA	NA	NA	NA	NA	NA
chr1	2191252	2191553	0.166366667	0.400405	0.909441772	0.37832	0.9280375	0.488057895	0.421383877	-0.087652895	chr1	2191522	2191523	NA	NA	NA	NA	7	0	11	0	NA	NA	7	0	NA	NA	NA	NA
chr1	2191252	2191553	0.166366667	0.400405	0.909441772	0.37832	0.9280375	0.488057895	0.421383877	-0.087652895	chr1	2191523	2191524	NA	NA	NA	NA	NA	NA	9	0	NA	NA	NA	NA	NA	NA	4	2
chr1	2234601	2234902	0.2407	0.416725	0.846943038	0.491	0.91455	0.410647368	0.43629567	0.006077632	chr1	2234627	2234628	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	7	NA	NA	NA	NA
chr1	2234601	2234902	0.2407	0.416725	0.846943038	0.491	0.91455	0.410647368	0.43629567	0.006077632	chr1	2234628	2234629	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	6	NA	NA	NA	NA
chr1	2234601	2234902	0.2407	0.416725	0.846943038	0.491	0.91455	0.410647368	0.43629567	0.006077632	chr1	2234665	2234666	NA	NA	0	9	NA	NA	0	8	NA	NA	0	9	NA	NA	NA	NA
chr1	2234601	2234902	0.2407	0.416725	0.846943038	0.491	0.91455	0.410647368	0.43629567	0.006077632	chr1	2234666	2234667	NA	NA	NA	NA	NA	NA	0	7	NA	NA	0	9	NA	NA	NA	NA
chr1	2234601	2234902	0.2407	0.416725	0.846943038	0.491	0.91455	0.410647368	0.43629567	0.006077632	chr1	2234668	2234669	NA	NA	0	10	NA	NA	0	8	NA	NA	1	13	NA	NA	NA	NA
chr1	2234601	2234902	0.2407	0.416725	0.846943038	0.491	0.91455	0.410647368	0.43629567	0.006077632	chr1	2234669	2234670	NA	NA	NA	NA	NA	NA	1	8	NA	NA	0	9	NA	NA	NA	NA
chr1	2234601	2234902	0.2407	0.416725	0.846943038	0.491	0.91455	0.410647368	0.43629567	0.006077632	chr1	2234671	2234672	NA	NA	1	9	NA	NA	0	8	NA	NA	0	12	NA	NA	NA	NA
chr1	2234601	2234902	0.2407	0.416725	0.846943038	0.491	0.91455	0.410647368	0.43629567	0.006077632	chr1	2234672	2234673	NA	NA	NA	NA	NA	NA	0	10	NA	NA	0	9	NA	NA	NA	NA
chr1	2234601	2234902	0.2407	0.416725	0.846943038	0.491	0.91455	0.410647368	0.43629567	0.006077632	chr1	2234676	2234677	NA	NA	0	10	NA	NA	0	8	NA	NA	0	12	NA	NA	NA	NA
chr1	2234601	2234902	0.2407	0.416725	0.846943038	0.491	0.91455	0.410647368	0.43629567	0.006077632	chr1	2234677	2234678	NA	NA	NA	NA	NA	NA	0	10	NA	NA	0	9	NA	NA	NA	NA
chr1	2234601	2234902	0.2407	0.416725	0.846943038	0.491	0.91455	0.410647368	0.43629567	0.006077632	chr1	2234716	2234717	NA	NA	2	9	1	6	0	7	NA	NA	3	11	2	4	NA	NA
chr1	2234601	2234902	0.2407	0.416725	0.846943038	0.491	0.91455	0.410647368	0.43629567	0.006077632	chr1	2234717	2234718	NA	NA	NA	NA	NA	NA	2	12	NA	NA	0	10	NA	NA	NA	NA
chr1	2866517	2866818	0.15265	0.322215	0.857612658	0.45054	0.94215	0.247278947	0.610333711	0.074936053	chr1	2866535	2866536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7	0	NA	NA
chr1	2866517	2866818	0.15265	0.322215	0.857612658	0.45054	0.94215	0.247278947	0.610333711	0.074936053	chr1	2866542	2866543	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA	7	0	NA	NA
chr1	2866517	2866818	0.15265	0.322215	0.857612658	0.45054	0.94215	0.247278947	0.610333711	0.074936053	chr1	2866551	2866552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6	0	NA	NA
chr1	2866517	2866818	0.15265	0.322215	0.857612658	0.45054	0.94215	0.247278947	0.610333711	0.074936053	chr1	2866585	2866586	NA	NA	5	1	NA	NA	6	0	NA	NA	NA	NA	5	2	NA	NA
chr1	2866517	2866818	0.15265	0.322215	0.857612658	0.45054	0.94215	0.247278947	0.610333711	0.074936053	chr1	2866623	2866624	NA	NA	NA	NA	NA	NA	5	1	NA	NA	NA	NA	5	2	6	1
chr1	2866517	2866818	0.15265	0.322215	0.857612658	0.45054	0.94215	0.247278947	0.610333711	0.074936053	chr1	2866645	2866646	NA	NA	NA	NA	NA	NA	3	5	NA	NA	NA	NA	5	2	NA	NA
chr1	2866517	2866818	0.15265	0.322215	0.857612658	0.45054	0.94215	0.247278947	0.610333711	0.074936053	chr1	2866687	2866688	NA	NA	NA	NA	NA	NA	7	1	NA	NA	NA	NA	NA	NA	NA	NA
chr1	2866517	2866818	0.15265	0.322215	0.857612658	0.45054	0.94215	0.247278947	0.610333711	0.074936053	chr1	2866732	2866733	NA	NA	NA	NA	NA	NA	6	0	NA	NA	NA	NA	NA	NA	NA	NA
chr1	2866517	2866818	0.15265	0.322215	0.857612658	0.45054	0.94215	0.247278947	0.610333711	0.074936053	chr1	2866742	2866743	NA	NA	NA	NA	NA	NA	5	1	NA	NA	NA	NA	NA	NA	NA	NA
chr1	2899506	2899807	0.39475	0.346805	0.810525316	0.41322	0.9133	0.263647368	0.546877948	0.083157632	chr1	2899529	2899530	NA	NA	13	1	13	0	9	2	7	0	8	1	NA	NA	7	1
chr1	2899506	2899807	0.39475	0.346805	0.810525316	0.41322	0.9133	0.263647368	0.546877948	0.083157632	chr1	2899538	2899539	NA	NA	14	1	12	0	11	0	7	0	9	1	NA	NA	8	0
chr1	2899506	2899807	0.39475	0.346805	0.810525316	0.41322	0.9133	0.263647368	0.546877948	0.083157632	chr1	2899561	2899562	NA	NA	11	2	11	0	9	0	7	0	8	2	NA	NA	8	0
chr1	2899506	2899807	0.39475	0.346805	0.810525316	0.41322	0.9133	0.263647368	0.546877948	0.083157632	chr1	2899591	2899592	NA	NA	15	1	8	0	9	0	NA	NA	10	0	NA	NA	10	2
chr1	2899506	2899807	0.39475	0.346805	0.810525316	0.41322	0.9133	0.263647368	0.546877948	0.083157632	chr1	2899608	2899609	NA	NA	13	2	NA	NA	9	1	NA	NA	10	0	NA	NA	9	1
chr1	2899506	2899807	0.39475	0.346805	0.810525316	0.41322	0.9133	0.263647368	0.546877948	0.083157632	chr1	2899684	2899685	NA	NA	7	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	2899506	2899807	0.39475	0.346805	0.810525316	0.41322	0.9133	0.263647368	0.546877948	0.083157632	chr1	2899747	2899748	NA	NA	NA	NA	NA	NA	6	0	NA	NA	5	1	NA	NA	NA	NA
chr1	2900013	2900314	0.751866667	0.4885175	0.826686076	0.4666	0.9034375	0.415721053	0.410965023	0.072796447	chr1	2900017	2900018	NA	NA	NA	NA	NA	NA	3	3	6	0	NA	NA	7	1	5	1
chr1	2900013	2900314	0.751866667	0.4885175	0.826686076	0.4666	0.9034375	0.415721053	0.410965023	0.072796447	chr1	2900055	2900056	NA	NA	NA	NA	NA	NA	5	1	NA	NA	NA	NA	NA	NA	NA	NA
chr1	2900013	2900314	0.751866667	0.4885175	0.826686076	0.4666	0.9034375	0.415721053	0.410965023	0.072796447	chr1	2900056	2900057	NA	NA	NA	NA	8	2	7	1	6	0	NA	NA	6	0	6	0
chr1	2900013	2900314	0.751866667	0.4885175	0.826686076	0.4666	0.9034375	0.415721053	0.410965023	0.072796447	chr1	2900124	2900125	NA	NA	6	0	5	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	2900013	2900314	0.751866667	0.4885175	0.826686076	0.4666	0.9034375	0.415721053	0.410965023	0.072796447	chr1	2900125	2900126	NA	NA	NA	NA	9	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
chr1	2900013	2900314	0.751866667	0.4885175	0.826686076	0.4666	0.9034375	0.415721053	0.410965023	0.072796447	chr1	2900213	2900214	NA	NA	7	0	6	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
