chr	start	end	cereb_average	all_brain_average	other_brain_avg	pref_average	leuk_average	white_matter	dist_to_other	dist_to_all_brain
chr2	153266693	153266694	0.69735	0.4550925	0.817868354	0.58232	0.9331875	0.277184211	0.540684144	0.177908289
chr2	153456688	153456689	0.767516667	0.3608425	0.880388608	0.4282	0.9394	0.168921053	0.711467555	0.191921447
chr2	153474786	153474787	0.863383333	0.430515	0.855981013	0.47628	0.935275	0.253389474	0.602591539	0.177125526
chr2	156403454	156403455	0.474383333	0.3576175	0.831293023	0.42886	0.9176875	0.293994737	0.537298286	0.063622763
chr2	159327413	159327414	0.29815	0.468565	0.845952564	0.57832	0.94585	0.446673684	0.39927888	0.021891316
chr2	168803242	168803243	0.55745	0.4594025	0.801281013	0.4884	0.9254125	0.394036842	0.407244171	0.065365658
chr2	169025892	169025893	0.695933333	0.4505825	0.863258228	0.54772	0.944575	0.284394737	0.578863491	0.166187763
chr2	169757780	169757781	0.232433333	0.3923225	0.810151899	0.54448	0.94165	0.330242105	0.479909793	0.062080395
chr2	171828959	171828960	0.720783333	0.4780025	0.845906329	0.46898	0.9423375	0.386515789	0.45939054	0.091486711
chr2	174171585	174171586	0.785383333	0.4962925	0.856858228	0.51676	0.9358125	0.383594737	0.473263491	0.112697763
chr2	175629219	175629220	0.68105	0.4935575	0.856065823	0.58128	0.9604625	0.367405263	0.48866056	0.126152237
chr2	175629267	175629268	0.820333333	0.469425	0.84818481	0.54384	0.936	0.310278947	0.537905863	0.159146053
chr2	175661561	175661562	0.85135	0.4871075	0.855868354	0.49738	0.9388	0.356142105	0.499726249	0.130965395
chr2	182850441	182850442	0.51475	0.392205	0.846301266	0.4948	0.951075	0.256547368	0.589753897	0.135657632
chr2	182850683	182850684	0.4888	0.345405	0.873818987	0.50032	0.934875	0.175942105	0.697876882	0.169462895
chr2	184402122	184402123	0.7544	0.476045	0.846524051	0.57938	0.93435	0.305668421	0.54085563	0.170376579
chr2	187583790	187583791	0.255933333	0.4020875	0.855616456	0.47296	0.9509875	0.390610526	0.465005929	0.011476974
chr2	190926986	190926987	0.495716667	0.457975	0.809827848	0.54402	0.944925	0.365215789	0.444612059	0.092759211
chr2	190927550	190927551	0.568116667	0.439765	0.800550633	0.59494	0.9140125	0.264157895	0.536392738	0.175607105
chr2	191047984	191047985	0.749466667	0.484225	0.820849367	0.62302	0.9518125	0.296752632	0.524096736	0.187472368
chr2	202737576	202737577	0.7379	0.43197	0.801365823	0.51454	0.9397125	0.252873684	0.548492139	0.179096316
chr2	206349708	206349709	0.5485	0.3353575	0.800596203	0.41154	0.9344125	0.190768421	0.609827781	0.144589079
chr2	206942524	206942525	0.819883333	0.4904625	0.901705063	0.57392	0.96385	0.316878947	0.584826116	0.173583553
chr2	207194123	207194124	0.403066667	0.3243075	0.80838481	0.406	0.95625	0.217515789	0.590869021	0.106791711
chr2	208678058	208678059	0.77485	0.397615	0.860036709	0.45778	0.9238125	0.220389474	0.639647235	0.177225526
chr2	208798601	208798602	0.194733333	0.2696425	0.803156962	0.36852	0.9113875	0.198084211	0.605072751	0.071558289
chr2	209054740	209054741	0.47805	0.310195	0.875373418	0.29658	0.970175	0.266952632	0.608420786	0.043242368
chr2	218231392	218231393	0.667033333	0.411995	0.839405063	0.4508	0.927725	0.281805263	0.5575998	0.130189737
chr2	220148153	220148154	0.366266667	0.298005	0.821041772	0.36378	0.9013125	0.232584211	0.588457562	0.065420789
chr2	220148163	220148164	0.693066667	0.4153575	0.888903797	0.43196	0.900525	0.311089474	0.577814324	0.104268026
chr2	221282600	221282601	0.303883333	0.30676	0.853955696	0.4045	0.975025	0.215368421	0.638587275	0.091391579
chr2	223771010	223771011	0.784933333	0.3637725	0.813170886	0.38668	0.9168625	0.211126316	0.60204457	0.152646184
chr2	227734267	227734268	0.493333333	0.3228275	0.800641772	0.42866	0.9149625	0.188310526	0.612331246	0.134516974
chr2	227871081	227871082	0.547833333	0.42257	0.90603038	0.39392	0.9656125	0.396763158	0.509267222	0.025806842
chr2	231751449	231751450	0.456666667	0.34304	0.809686076	0.34092	0.9379375	0.310215789	0.499470286	0.032824211
chr2	232903780	232903781	0.709333333	0.3656175	0.862249367	0.45042	0.9597375	0.173473684	0.688775683	0.192143816
chr2	233642094	233642095	0.751	0.3516025	0.807665823	0.43548	0.9246125	0.157668421	0.649997402	0.193934079
chr2	235701348	235701349	0.655566667	0.466395	0.858270886	0.41544	0.9146375	0.441557895	0.416712991	0.024837105
chr2	235878176	235878177	0.626166667	0.3513325	0.847612658	0.36572	0.9224125	0.251526316	0.596086342	0.099806184
chr2	236407361	236407362	0.431066667	0.4057025	0.837831646	0.46046	0.911075	0.341542105	0.49628954	0.064160395
chr2	236486625	236486626	0.651	0.455484211	0.827512658	0.5047	0.91495	0.334329412	0.493183246	0.121154799
chr2	236504635	236504636	0.801616667	0.462455	0.805167089	0.54018	0.9240625	0.283305263	0.521861825	0.179149737
chr2	236514119	236514120	0.560883333	0.4129425	0.840944304	0.39672	0.906775	0.376726316	0.464217988	0.036216184
chr2	236539618	236539619	0.8671	0.4961625	0.932788608	0.49426	0.973	0.363557895	0.569230713	0.132604605
chr2	236616026	236616027	0.492433333	0.46517	0.853644304	0.54816	0.9197	0.388042105	0.465602199	0.077127895
chr2	236619445	236619446	0.800066667	0.3851525	0.858550633	0.38732	0.9277625	0.233089474	0.625461159	0.152063026
chr2	236619748	236619749	0.743833333	0.304375	0.929889873	0.37404	0.911475	0.109242105	0.820647768	0.195132895
chr2	236716219	236716220	0.778	0.3774625	0.881497468	0.40446	0.9172625	0.223957895	0.657539574	0.153504605
chr2	236716285	236716286	0.76515	0.42023	0.880668354	0.45424	0.936	0.278663158	0.602005197	0.141566842
chr2	236716372	236716373	0.8221	0.3830725	0.881811392	0.4093	0.908775	0.217668421	0.664142971	0.165404079
chr2	236761021	236761022	0.8431	0.3754075	0.901239241	0.46324	0.913075	0.146131579	0.755107662	0.229275921
chr2	236761068	236761069	0.863333333	0.456325	0.853316456	0.46828	0.9096125	0.304794737	0.548521719	0.151530263
chr2	236826207	236826208	0.71925	0.373595	0.882316456	0.48128	0.906725	0.170084211	0.712232245	0.203510789
chr2	236826485	236826486	0.816116667	0.4908975	0.890412658	0.5123	0.9499625	0.359815789	0.530596869	0.131081711
chr2	236867836	236867837	0.796666667	0.45182	0.859721519	0.5084	0.9285625	0.298594737	0.561126782	0.153225263
chr2	236867905	236867906	0.864066667	0.42603	0.867656962	0.64632	0.91075	0.127910526	0.739746436	0.298119474
chr2	236944951	236944952	0.519133333	0.4206925	0.83323038	0.55496	0.9206625	0.286126316	0.547104064	0.134566184
chr2	239495053	239495054	0.140916667	0.2486675	0.818125316	0.34854	0.9378375	0.198489474	0.619635843	0.050178026
chr2	239495208	239495209	0.190466667	0.3158875	0.841874684	0.40548	0.94915	0.273478947	0.568395736	0.042408553
chr2	240062353	240062354	0.80895	0.4709125	0.839675949	0.3878	0.940025	0.453047368	0.386628581	0.017865132
chr2	240115678	240115679	0.457633333	0.488645	0.898512658	0.54732	0.9555	0.453657895	0.444854763	0.034987105
chr2	240117005	240117006	0.877433333	0.4792625	0.909725316	0.46632	0.9445875	0.349136842	0.560588474	0.130125658
chr2	240117640	240117641	0.880816667	0.37026	0.900425316	0.3658	0.9488125	0.205878947	0.694546369	0.164381053
chr2	240366416	240366417	0.25855	0.392085	0.809313924	0.56178	0.9797	0.283910526	0.525403398	0.108174474
chr2	241072063	241072064	0.721466667	0.3691475	0.825408861	0.4209	0.932925	0.216094737	0.609314124	0.153052763
chr2	242752746	242752747	0.737333333	0.4909825	0.82343038	0.52162	0.9024125	0.386357895	0.437072485	0.104624605
chr2	242811830	242811831	0.339366667	0.35181	0.863301266	0.37558	0.9195125	0.349757895	0.513543371	0.002052105
chr2	242811864	242811865	0.42375	0.433075	0.959883544	0.485	0.9628125	0.403478947	0.556404597	0.029596053
chr3	9246501	9246502	0.297983333	0.28769	0.854541772	0.39568	0.9017	0.192363158	0.662178614	0.095326842
chr3	11651881	11651882	0.65585	0.39739	0.805208861	0.48206	0.963625	0.238221053	0.566987808	0.159168947
chr3	13083892	13083893	0.438133333	0.374525	0.827360759	0.41374	0.9153625	0.318052632	0.509308128	0.056472368
chr3	13083974	13083975	0.17695	0.2394775	0.899206329	0.33574	0.9629	0.181457895	0.717748434	0.058019605
chr3	13520256	13520257	0.450066667	0.38855	0.876264557	0.51788	0.9413625	0.255363158	0.620901399	0.133186842
chr3	13834712	13834713	0.235766667	0.40891	0.909626582	0.53824	0.9736875	0.346657895	0.562968688	0.062252105
chr3	15676638	15676639	0.847683333	0.41998	0.861626582	0.39878	0.967875	0.288026316	0.573600266	0.131953684
chr3	17082105	17082106	0.15365	0.27444	0.861670886	0.35592	0.957675	0.241057895	0.620612991	0.033382105
chr3	18391124	18391125	0.77225	0.4845925	0.870106329	0.56954	0.90445	0.325184211	0.544922119	0.159408289
chr3	24001171	24001172	0.831833333	0.3789925	0.8397	0.37806	0.9147875	0.238936842	0.600763158	0.140055658
chr3	33188872	33188873	0.838133333	0.432285	0.838540506	0.48438	0.9694	0.257568421	0.580972085	0.174716579
chr3	33619441	33619442	0.54755	0.49039	0.874865823	0.5166	0.9538625	0.458684211	0.416181612	0.031705789
chr3	33960940	33960941	0.728483333	0.437085	0.801908861	0.4229	0.9258	0.344605263	0.457303598	0.092479737
chr3	35785897	35785898	0.134816667	0.2830925	0.861801266	0.34664	0.9436125	0.279973684	0.581827582	0.003118816
chr3	37291314	37291315	0.477583333	0.44012	0.802227848	0.59484	0.918525	0.312642105	0.489585743	0.127477895
chr3	40348009	40348010	0.670183333	0.4162	0.827634177	0.50396	0.922025	0.269478947	0.55815523	0.146721053
chr3	42191047	42191048	0.217583333	0.3261475	0.859489873	0.36652	0.9398375	0.320810526	0.538679347	0.005336974
chr3	42700108	42700109	0.483916667	0.4011075	0.92844557	0.457	0.963275	0.334042105	0.594403464	0.067065395
chr3	47537514	47537515	0.119266667	0.4111275	0.895089873	0.46032	0.926625	0.468010526	0.427079347	-0.056883026
chr3	48465017	48465018	0.837133333	0.4614925	0.910178481	0.46666	0.9772	0.326063158	0.584115323	0.135429342
chr3	48465206	48465207	0.805133333	0.4111875	0.868827848	0.3979	0.94825	0.285684211	0.583143638	0.125503289
chr3	49557076	49557077	0.5746	0.3311625	0.835818987	0.32992	0.9199875	0.230136842	0.605682145	0.101025658
chr3	51994615	51994616	0.664433333	0.4799625	0.929378481	0.6096	0.9504	0.317868421	0.61151006	0.162094079
chr3	53877436	53877437	0.175883333	0.4148975	0.812660759	0.5374	0.9536125	0.386994737	0.425666023	0.027902763
chr3	53878642	53878643	0.184883333	0.34062	0.838806329	0.44436	0.9304	0.310431579	0.52837475	0.030188421
chr3	56762402	56762403	0.40175	0.2886525	0.882770886	0.35354	0.9654875	0.196689474	0.686081412	0.091963026
chr3	56896467	56896468	0.809116667	0.40911	0.811102532	0.47518	0.9419875	0.214994737	0.596107795	0.194115263
chr3	57934672	57934673	0.756583333	0.4105875	0.801548101	0.4542	0.9273875	0.262568421	0.53897968	0.148019079
chr3	58227354	58227355	0.4749	0.4939475	0.830687342	0.57588	0.9564125	0.428078947	0.402608394	0.065868553
chr3	58483426	58483427	0.25895	0.39911	0.819694937	0.49564	0.9361375	0.354905263	0.464789674	0.044204737
chr3	60994171	60994172	0.477833333	0.414235	0.89668481	0.55712	0.9432875	0.278742105	0.617942705	0.135492895
chr3	61066614	61066615	0.527416667	0.445325	0.848118987	0.53956	0.9696625	0.321963158	0.526155829	0.123361842
chr3	62926690	62926691	0.404366667	0.4203125	0.826560759	0.51938	0.9531	0.357952632	0.468608128	0.062359868
chr3	66437456	66437457	0.841416667	0.42739	0.880510127	0.50676	0.92385	0.216789474	0.663720653	0.210600526
chr3	66456600	66456601	0.505733333	0.3640725	0.840927848	0.4194	0.9469875	0.263363158	0.57756469	0.100709342
chr3	72846991	72846992	0.5981	0.44752	0.856612658	0.59784	0.9693625	0.282510526	0.574102132	0.165009474
chr3	75441804	75441805	0.801283333	0.4757825	0.845835443	0.5047	0.9258375	0.343378947	0.502456496	0.132403553
chr3	78719421	78719422	0.532066667	0.3972075	0.851910127	0.47072	0.9485375	0.299773684	0.552136442	0.097433816
chr3	86863864	86863865	0.7578	0.4634375	0.856887342	0.56534	0.9284	0.281505263	0.575382079	0.181932237
chr3	89909180	89909181	0.331166667	0.3581225	0.817129114	0.50296	0.93035	0.261273684	0.55585543	0.096848816
chr3	112736847	112736848	0.746333333	0.4811975	0.806755696	0.47622	0.961025	0.415521053	0.391234644	0.065676447
chr3	114102609	114102610	0.211316667	0.380895	0.804591139	0.44082	0.9457125	0.3822	0.422391139	-0.001305
chr3	120115868	120115869	0.846516667	0.4944025	0.849301266	0.59314	0.90235	0.302921053	0.546380213	0.191481447
chr3	120179862	120179863	0.68345	0.334125	0.816070886	0.32792	0.9228	0.229310526	0.58676036	0.104814474
chr3	122395985	122395986	0.682516667	0.4589375	0.813737975	0.54272	0.9404625	0.312305263	0.501432712	0.146632237
chr3	123286992	123286993	0.84875	0.4691825	0.894281013	0.5484	0.9593625	0.284810526	0.609470486	0.184371974
chr3	123339918	123339919	0.77285	0.46673	0.850701266	0.49072	0.950225	0.357947368	0.492753897	0.108782632
chr3	123813504	123813505	0.874966667	0.4875975	0.837689873	0.45412	0.9261375	0.399089474	0.4386004	0.088508026
chr3	125775693	125775694	0.322966667	0.4163825	0.807936709	0.5424	0.916775	0.348142105	0.459794604	0.068240395
chr3	125775696	125775697	0.312533333	0.4480025	0.850334177	0.58372	0.929225	0.388610526	0.461723651	0.059391974
chr3	128723491	128723492	0.782616667	0.4862025	0.810027848	0.51596	0.920975	0.370726316	0.439301532	0.115476184
chr3	129408521	129408522	0.78615	0.433735	0.869446835	0.4382	0.9428125	0.3136	0.555846835	0.120135
chr3	136618442	136618443	0.738533333	0.4444975	0.819943038	0.54422	0.928125	0.259084211	0.560858827	0.185413289
chr3	139260099	139260100	0.88895	0.48697	0.84476962	0.54398	0.9319	0.301421053	0.543348568	0.185548947
chr3	147657586	147657587	0.69815	0.451555	0.857259494	0.5425	0.966725	0.295373684	0.561885809	0.156181316
chr3	148460131	148460132	0.7584	0.4794125	0.862503797	0.6649	0.9240875	0.250089474	0.612414324	0.229323026
chr3	149051343	149051344	0.853	0.402365	0.842165823	0.44556	0.94035	0.209631579	0.632534244	0.192733421
chr3	149422266	149422267	0.763216667	0.408765	0.84201519	0.44036	0.928475	0.263442105	0.578573085	0.145322895
chr3	150345472	150345473	0.318983333	0.47813	0.83546962	0.6034	0.9485625	0.427652632	0.407816989	0.050477368
chr3	153838126	153838127	0.453333333	0.4976725	0.825926582	0.53354	0.91295	0.493542105	0.332384477	0.004130395
chr3	156091058	156091059	0.8248	0.445085	0.810848101	0.51752	0.9145	0.272115789	0.538732312	0.172969211
chr3	156511814	156511815	0.783533333	0.4144	0.862236709	0.48844	0.9381125	0.228384211	0.633852498	0.186015789
chr3	157245108	157245109	0.370216667	0.4305525	0.808994937	0.49998	0.9087875	0.385626316	0.423368621	0.044926184
chr3	169041586	169041587	0.734433333	0.450355	0.800036709	0.55878	0.9341	0.257984211	0.542052498	0.192370789
chr3	171674052	171674053	0.741366667	0.46648	0.904905063	0.52526	0.9303625	0.329026316	0.575878748	0.137453684
chr3	174926334	174926335	0.286633333	0.416965	0.818246835	0.5895	0.9083625	0.313063158	0.505183678	0.103901842
chr3	182218332	182218333	0.174016667	0.2955525	0.822178481	0.38922	0.938175	0.2586	0.563578481	0.0369525
chr3	183144880	183144881	0.619766667	0.4971075	0.89721519	0.4454	0.947675	0.488210526	0.409004664	0.008896974
chr3	188697399	188697400	0.4293	0.49361	0.842762025	0.5201	0.95415	0.477852632	0.364909394	0.015757368
chr3	193339109	193339110	0.736216667	0.49825	0.852164557	0.61966	0.9218875	0.316178947	0.53598561	0.182071053
chr3	194877369	194877370	0.83705	0.4384775	0.83084557	0.49574	0.922875	0.267242105	0.563603464	0.171235395
chr3	195600410	195600411	0.424166667	0.39085	0.841208861	0.39922	0.9508625	0.363331579	0.477877282	0.027518421
chr4	892861	892862	0.13615	0.30106	0.85794557	0.4028	0.9064625	0.278373684	0.579571885	0.022686316
chr4	1008738	1008739	0.793033333	0.463955	0.954998734	0.43468	0.97845	0.372836842	0.582161892	0.091118158
chr4	1749022	1749023	0.288433333	0.46005	0.895310127	0.60214	0.9603	0.399815789	0.495494337	0.060234211
chr4	1749241	1749242	0.605033333	0.4800625	0.839424051	0.54988	0.9385125	0.387363158	0.452060893	0.092699342
chr4	3531945	3531946	0.300133333	0.39297	0.888972152	0.52286	0.932425	0.327478947	0.561493205	0.065491053
chr4	6728799	6728800	0.132716667	0.266975	0.873964557	0.37606	0.964725	0.211421053	0.662543504	0.055553947
chr4	6986609	6986610	0.72925	0.4359375	0.811235443	0.43826	0.95315	0.337142105	0.474093338	0.098795395
chr4	8221132	8221133	0.58635	0.478505	0.835427848	0.5209	0.91875	0.396578947	0.438848901	0.081926053
chr4	15022372	15022373	0.797633333	0.4446625	0.881503797	0.46624	0.9366625	0.314789474	0.566714324	0.129873026
chr4	24982540	24982541	0.7632	0.3740125	0.865481013	0.4141	0.917975	0.210442105	0.655038907	0.163570395
chr4	26856624	26856625	0.23205	0.4207125	0.878170886	0.52244	0.9518	0.388257895	0.489912991	0.032454605
chr4	36285698	36285699	0.750516667	0.461965	0.865587342	0.54282	0.9170625	0.285621053	0.579966289	0.176343947
chr4	37689379	37689380	0.1326	0.342795	0.885026582	0.48448	0.9556625	0.293763158	0.591263424	0.049031842
chr4	39063989	39063990	0.1601	0.20119	0.821243038	0.26244	0.9209625	0.172205263	0.649037775	0.028984737
chr4	39064477	39064478	0.254516667	0.2958775	0.877843038	0.37456	0.944975	0.264231579	0.613611459	0.031645921
chr4	42460818	42460819	0.884466667	0.43917	0.842107595	0.52416	0.958425	0.220357895	0.6217497	0.218812105
chr4	47463168	47463169	0.644233333	0.475365	0.805992405	0.57886	0.9507375	0.338842105	0.4671503	0.136522895
chr4	47597617	47597618	0.75035	0.4933475	0.841556962	0.52608	0.9285375	0.393026316	0.448530646	0.100321184
chr4	57922113	57922114	0.139333333	0.2629675	0.855079747	0.33426	0.9563125	0.238010526	0.617069221	0.024956974
chr4	57980103	57980104	0.694833333	0.4675775	0.851750633	0.51378	0.937225	0.356252632	0.495498001	0.111324868
chr4	58050932	58050933	0.175983333	0.3991975	0.882820253	0.38728	0.970725	0.479821053	0.402999201	-0.080623553
chr4	63416083	63416084	0.841633333	0.4857375	0.867592405	0.5522	0.9133625	0.310415789	0.557176616	0.175321711
chr4	71457838	71457839	0.74025	0.4891675	0.806972152	0.56918	0.92805	0.374721053	0.432251099	0.114446447
chr4	71824669	71824670	0.839583333	0.4623075	0.831973418	0.54534	0.9565	0.285184211	0.546789207	0.177123289
chr4	74125882	74125883	0.4387	0.4008425	0.831682278	0.43164	0.944475	0.353410526	0.478271752	0.047431974
chr4	80334832	80334833	0.203016667	0.4477525	0.832007595	0.46116	0.9200625	0.496726316	0.335281279	-0.048973816
chr4	80886143	80886144	0.572666667	0.497205	0.847951899	0.48078	0.961075	0.497736842	0.350215057	-0.000531842
chr4	83551080	83551081	0.787983333	0.4846225	0.862307595	0.58948	0.930375	0.291178947	0.571128648	0.193443553
chr4	83674602	83674603	0.85915	0.4717	0.862040506	0.51106	0.9584125	0.312568421	0.549472085	0.159131579
chr4	83715381	83715382	0.71275	0.46511	0.865948101	0.45864	0.930075	0.365384211	0.500563891	0.099725789
chr4	83717639	83717640	0.838033333	0.42894	0.897532911	0.45808	0.94865	0.268989474	0.628543438	0.159950526
chr4	83718165	83718166	0.590066667	0.327775	0.854846835	0.32372	0.9195	0.2352	0.619646835	0.092575
chr4	85139232	85139233	0.521483333	0.3520725	0.881318987	0.40362	0.9553625	0.25	0.631318987	0.1020725
chr4	99480257	99480258	0.356583333	0.3108525	0.820192405	0.3417	0.954675	0.264442105	0.5557503	0.046410395
chr4	99487497	99487498	0.54525	0.3612975	0.802225316	0.43668	0.937975	0.235436842	0.566788474	0.125860658
chr4	99552952	99552953	0.197916667	0.2314325	0.816163291	0.29294	0.94395	0.190121053	0.626042239	0.041311447
chr4	101972762	101972763	0.735816667	0.39569	0.883617722	0.485	0.93955	0.205063158	0.678554564	0.190626842
