cpg.chr	cpg.start	cpg.end	not_leuk	leuk	als.chr	als.start	als.end	als.1	als.2	als.3	als.4	ctrl.1	ctrl.2	ctrl.3	ctrl.4
chr1	9715975	9716126	0.735082883	0.1803375	chr1	9716090	9716091	NA	NA	NA	NA	NA	NA	100	NA
chr1	9715975	9716126	0.735082883	0.1803375	chr1	9716091	9716092	NA	NA	NA	100	NA	83.33333333	NA	NA
chr1	9715975	9716126	0.735082883	0.1803375	chr1	9716099	9716100	NA	NA	NA	NA	NA	NA	100	NA
chr1	9715975	9716126	0.735082883	0.1803375	chr1	9716100	9716101	NA	NA	NA	100	NA	83.33333333	NA	NA
chr1	9847804	9847955	0.712285586	0.08835	chr1	9847924	9847925	30	62.5	83.33333333	55	85.71428571	28.57142857	50	NA
chr1	9847804	9847955	0.712285586	0.08835	chr1	9847925	9847926	NA	69.23076923	84.61538462	66.66666667	33.33333333	30	NA	100
chr1	9847804	9847955	0.712285586	0.08835	chr1	9847943	9847944	57.14285714	78.57142857	86.66666667	57.89473684	71.42857143	54.54545455	50	NA
chr1	9847804	9847955	0.712285586	0.08835	chr1	9847944	9847945	NA	63.63636364	70	71.42857143	NA	43.75	NA	NA
chr1	10475243	10475394	0.589976577	0.0892	chr1	10475250	10475251	NA	NA	NA	0	NA	NA	NA	NA
chr1	10475243	10475394	0.589976577	0.0892	chr1	10475331	10475332	NA	NA	NA	NA	NA	NA	0	NA
chr1	10475243	10475394	0.589976577	0.0892	chr1	10475358	10475359	NA	NA	NA	NA	NA	0	0	NA
chr1	10475243	10475394	0.589976577	0.0892	chr1	10475362	10475363	NA	NA	NA	NA	NA	0	0	NA
chr1	10475243	10475394	0.589976577	0.0892	chr1	10475368	10475369	NA	NA	NA	NA	NA	0	0	NA
chr1	10475243	10475394	0.589976577	0.0892	chr1	10475381	10475382	NA	NA	NA	NA	NA	16.66666667	0	NA
chr1	10571433	10571584	0.650125225	0.113825	chr1	10571530	10571531	NA	100	85.71428571	100	100	100	88.88888889	NA
chr1	10571433	10571584	0.650125225	0.113825	chr1	10571531	10571532	NA	NA	NA	81.81818182	NA	NA	100	NA
chr1	10571433	10571584	0.650125225	0.113825	chr1	10571574	10571575	NA	100	100	100	100	90	NA	NA
chr1	10571433	10571584	0.650125225	0.113825	chr1	10571575	10571576	100	NA	NA	100	NA	NA	NA	NA
chr1	10571433	10571584	0.650125225	0.113825	chr1	10571579	10571580	NA	75	100	92.85714286	100	100	83.33333333	NA
chr1	10571433	10571584	0.650125225	0.113825	chr1	10571580	10571581	100	NA	NA	100	NA	NA	NA	NA
chr1	10571433	10571584	0.650125225	0.113825	chr1	10571583	10571584	NA	100	100	100	100	100	100	NA
chr1	10965019	10965170	0.756645946	0.1432375	chr1	10965063	10965064	14.28571429	9.090909091	13.33333333	0	15.38461538	12.5	0	14.28571429
chr1	10965019	10965170	0.756645946	0.1432375	chr1	10965064	10965065	NA	0	NA	0	14.28571429	NA	NA	NA
chr1	10965019	10965170	0.756645946	0.1432375	chr1	10965073	10965074	14.28571429	9.090909091	16.66666667	0	23.07692308	11.76470588	10	16.66666667
chr1	10965019	10965170	0.756645946	0.1432375	chr1	10965074	10965075	NA	0	NA	0	14.28571429	16.66666667	NA	NA
chr1	10965019	10965170	0.756645946	0.1432375	chr1	10965165	10965166	NA	0	0	0	NA	NA	25	NA
chr1	10992379	10992530	0.643894595	0.0456375	chr1	10992495	10992496	NA	33.33333333	50	NA	37.5	44.44444444	NA	NA
chr1	11025188	11025339	0.603242342	0.0748875	chr1	11025226	11025227	NA	100	100	90.90909091	80	100	90.90909091	NA
chr1	11025188	11025339	0.603242342	0.0748875	chr1	11025227	11025228	77.77777778	76.92307692	73.68421053	66.66666667	94.44444444	100	94.44444444	33.33333333
chr1	11025188	11025339	0.603242342	0.0748875	chr1	11025337	11025338	90	100	100	90.90909091	91.66666667	100	80	NA
chr1	11025188	11025339	0.603242342	0.0748875	chr1	11025338	11025339	83.33333333	62.5	94.44444444	90.90909091	90	83.33333333	80	NA
chr1	12148251	12148402	0.71391982	0.1859875	chr1	12148367	12148368	NA	0	NA	0	NA	NA	0	NA
chr1	12148251	12148402	0.71391982	0.1859875	chr1	12148368	12148369	NA	0	0	0	0	NA	0	NA
chr1	12210720	12210871	0.59437027	0.0502	chr1	12210807	12210808	11.11111111	13.33333333	0	0	0	16.66666667	15.38461538	NA
chr1	12210720	12210871	0.59437027	0.0502	chr1	12210823	12210824	16.66666667	16.66666667	12.5	11.11111111	20	0	8.333333333	NA
chr1	12210720	12210871	0.59437027	0.0502	chr1	12210831	12210832	NA	16.66666667	6.666666667	0	18.18181818	0	8.333333333	NA
chr1	12270700	12270851	0.585343243	0.047525	chr1	12270776	12270777	NA	NA	NA	NA	NA	100	100	NA
chr1	12270700	12270851	0.585343243	0.047525	chr1	12270777	12270778	100	94.44444444	100	90	100	84.61538462	92.30769231	77.77777778
chr1	12270700	12270851	0.585343243	0.047525	chr1	12270785	12270786	100	100	100	100	100	100	84.61538462	100
chr1	12270812	12270963	0.615396396	0.067925	chr1	12270855	12270856	NA	NA	NA	NA	NA	NA	100	NA
chr1	12270812	12270963	0.615396396	0.067925	chr1	12270856	12270857	100	100	100	100	100	100	100	NA
chr1	12270812	12270963	0.615396396	0.067925	chr1	12270951	12270952	NA	100	100	100	88.88888889	NA	100	NA
chr1	12270812	12270963	0.615396396	0.067925	chr1	12270952	12270953	66.66666667	88.88888889	90	85.71428571	NA	92.30769231	NA	NA
chr1	12404870	12405021	0.619563063	0.1128	chr1	12404957	12404958	100	100	100	100	83.33333333	NA	88.88888889	NA
chr1	12404870	12405021	0.619563063	0.1128	chr1	12404958	12404959	NA	100	100	83.33333333	100	100	100	NA
chr1	12533045	12533196	0.594705405	0.0853375	chr1	12533058	12533059	NA	100	100	NA	NA	100	100	NA
chr1	12533045	12533196	0.594705405	0.0853375	chr1	12533059	12533060	100	100	100	83.33333333	100	85.71428571	100	62.5
chr1	12533045	12533196	0.594705405	0.0853375	chr1	12533178	12533179	100	100	86.66666667	75	91.66666667	93.75	100	NA
chr1	12533045	12533196	0.594705405	0.0853375	chr1	12533179	12533180	100	90	100	100	90	100	100	83.33333333
chr1	14029403	14029554	0.745327928	0.2027375	.	-1	-1	.	.	.	.	.	.	.	.
chr1	15062454	15062605	0.601414414	0.0595375	chr1	15062515	15062516	NA	100	100	33.33333333	NA	83.33333333	90.90909091	NA
chr1	15062454	15062605	0.601414414	0.0595375	chr1	15062516	15062517	NA	100	91.66666667	100	100	90.90909091	87.5	NA
chr1	15104148	15104299	0.668397297	0.0890375	chr1	15104169	15104170	NA	NA	NA	100	NA	NA	NA	NA
chr1	15104148	15104299	0.668397297	0.0890375	chr1	15104170	15104171	NA	NA	NA	NA	NA	100	NA	NA
chr1	15104148	15104299	0.668397297	0.0890375	chr1	15104172	15104173	NA	NA	NA	100	NA	NA	NA	NA
chr1	15104148	15104299	0.668397297	0.0890375	chr1	15104173	15104174	NA	NA	NA	NA	NA	100	NA	NA
chr1	15104148	15104299	0.668397297	0.0890375	chr1	15104198	15104199	NA	NA	NA	100	NA	100	NA	NA
chr1	15208574	15208725	0.639733333	0.1331	.	-1	-1	.	.	.	.	.	.	.	.
chr1	15427579	15427730	0.54323964	0.03955	chr1	15427633	15427634	NA	NA	100	NA	NA	NA	NA	NA
chr1	15427579	15427730	0.54323964	0.03955	chr1	15427676	15427677	NA	NA	NA	NA	NA	NA	100	NA
chr1	15427579	15427730	0.54323964	0.03955	chr1	15427677	15427678	NA	NA	85.71428571	100	100	NA	NA	NA
chr1	15504363	15504514	0.663409009	0.1389	.	-1	-1	.	.	.	.	.	.	.	.
chr1	16163404	16163555	0.743375676	0.19975	chr1	16163428	16163429	83.33333333	88.88888889	88.88888889	91.66666667	100	100	94.11764706	100
chr1	16163404	16163555	0.743375676	0.19975	chr1	16163429	16163430	NA	100	100	90	NA	NA	NA	NA
chr1	16163404	16163555	0.743375676	0.19975	chr1	16163459	16163460	NA	88.23529412	100	91.66666667	90	87.5	93.33333333	100
chr1	16163404	16163555	0.743375676	0.19975	chr1	16163460	16163461	NA	NA	100	100	NA	100	NA	NA
chr1	16163404	16163555	0.743375676	0.19975	chr1	16163486	16163487	NA	100	100	90.90909091	90	85.71428571	100	100
chr1	16163404	16163555	0.743375676	0.19975	chr1	16163487	16163488	NA	NA	100	90	NA	100	NA	100
chr1	16163404	16163555	0.743375676	0.19975	chr1	16163494	16163495	NA	94.73684211	100	90.90909091	100	85.71428571	100	100
chr1	16163404	16163555	0.743375676	0.19975	chr1	16163495	16163496	NA	NA	100	100	NA	100	NA	100
chr1	16163404	16163555	0.743375676	0.19975	chr1	16163551	16163552	100	100	100	100	88.88888889	87.5	94.11764706	NA
chr1	16163404	16163555	0.743375676	0.19975	chr1	16163552	16163553	NA	NA	100	NA	NA	100	NA	NA
chr1	16163535	16163686	0.711827928	0.1443875	chr1	16163551	16163552	100	100	100	100	88.88888889	87.5	94.11764706	NA
chr1	16163535	16163686	0.711827928	0.1443875	chr1	16163552	16163553	NA	NA	100	NA	NA	100	NA	NA
chr1	16163535	16163686	0.711827928	0.1443875	chr1	16163581	16163582	100	100	88.88888889	100	100	100	94.73684211	NA
chr1	16163535	16163686	0.711827928	0.1443875	chr1	16163582	16163583	NA	83.33333333	100	90.90909091	88.88888889	100	NA	NA
chr1	16163535	16163686	0.711827928	0.1443875	chr1	16163583	16163584	100	100	100	100	88.88888889	100	94.73684211	NA
chr1	16163535	16163686	0.711827928	0.1443875	chr1	16163584	16163585	NA	100	90	100	100	100	NA	NA
chr1	16163535	16163686	0.711827928	0.1443875	chr1	16163604	16163605	100	92.30769231	100	NA	100	100	90	NA
chr1	16163535	16163686	0.711827928	0.1443875	chr1	16163605	16163606	NA	100	90.90909091	90	100	100	100	NA
chr1	16163535	16163686	0.711827928	0.1443875	chr1	16163610	16163611	100	100	100	100	88.88888889	75	100	100
chr1	16163535	16163686	0.711827928	0.1443875	chr1	16163611	16163612	NA	85.71428571	100	100	100	100	100	NA
chr1	16163535	16163686	0.711827928	0.1443875	chr1	16163643	16163644	NA	100	90.90909091	NA	100	90.90909091	100	NA
chr1	16163535	16163686	0.711827928	0.1443875	chr1	16163644	16163645	NA	95.45454545	90.90909091	100	100	100	85.71428571	100
chr1	16499598	16499749	0.638287387	0.1281375	chr1	16499605	16499606	NA	NA	NA	NA	NA	NA	0	NA
chr1	16499598	16499749	0.638287387	0.1281375	chr1	16499614	16499615	NA	NA	NA	NA	NA	NA	0	NA
chr1	16499598	16499749	0.638287387	0.1281375	chr1	16499658	16499659	NA	16.66666667	NA	NA	NA	NA	NA	NA
chr1	16499598	16499749	0.638287387	0.1281375	chr1	16499666	16499667	NA	14.28571429	NA	0	NA	NA	NA	NA
chr1	16499598	16499749	0.638287387	0.1281375	chr1	16499667	16499668	NA	NA	NA	NA	NA	0	16.66666667	NA
chr1	16499598	16499749	0.638287387	0.1281375	chr1	16499698	16499699	0	NA	10	NA	12.5	0	0	NA
chr1	16499598	16499749	0.638287387	0.1281375	chr1	16499700	16499701	NA	NA	NA	0	NA	NA	NA	NA
chr1	16499598	16499749	0.638287387	0.1281375	chr1	16499701	16499702	0	NA	0	NA	0	0	10	NA
chr1	16499598	16499749	0.638287387	0.1281375	chr1	16499706	16499707	NA	NA	NA	0	NA	NA	NA	NA
chr1	16499598	16499749	0.638287387	0.1281375	chr1	16499707	16499708	12.5	NA	0	NA	0	0	0	NA
chr1	16499598	16499749	0.638287387	0.1281375	chr1	16499714	16499715	NA	NA	NA	0	NA	NA	NA	NA
chr1	16499598	16499749	0.638287387	0.1281375	chr1	16499715	16499716	0	NA	0	NA	0	0	0	NA
chr1	16499598	16499749	0.638287387	0.1281375	chr1	16499727	16499728	0	0	0	NA	0	0	0	NA
chr1	17291134	17291285	0.803138739	0.298325	chr1	17291139	17291140	88.88888889	89.47368421	100	100	81.81818182	92.30769231	85	85.71428571
chr1	17291134	17291285	0.803138739	0.298325	chr1	17291140	17291141	80	100	87.5	91.66666667	100	93.33333333	66.66666667	NA
chr1	17291134	17291285	0.803138739	0.298325	chr1	17291195	17291196	85.71428571	81.25	NA	100	50	86.66666667	82.35294118	83.33333333
chr1	17291134	17291285	0.803138739	0.298325	chr1	17291196	17291197	87.5	92.85714286	83.33333333	100	93.75	94.11764706	85.71428571	NA
chr1	17508266	17508417	0.695935135	0.06105	chr1	17508381	17508382	NA	NA	NA	NA	NA	NA	100	NA
chr1	17508266	17508417	0.695935135	0.06105	chr1	17508382	17508383	NA	100	84.21052632	84.61538462	100	100	75	NA
chr1	17508266	17508417	0.695935135	0.06105	chr1	17508396	17508397	NA	NA	NA	NA	NA	NA	88.88888889	NA
chr1	17508266	17508417	0.695935135	0.06105	chr1	17508397	17508398	83.33333333	100	100	92.30769231	92.30769231	100	92.30769231	NA
chr1	17574645	17574796	0.711265766	0.2096875	chr1	17574674	17574675	80	83.33333333	NA	100	100	90	80	100
chr1	17574645	17574796	0.711265766	0.2096875	chr1	17574734	17574735	50	69.23076923	57.14285714	75	66.66666667	62.5	72.72727273	NA
chr1	17574645	17574796	0.711265766	0.2096875	chr1	17574759	17574760	NA	NA	NA	83.33333333	NA	NA	NA	NA
chr1	17574645	17574796	0.711265766	0.2096875	chr1	17574760	17574761	NA	72.72727273	NA	77.77777778	100	90	63.63636364	NA
chr1	17574645	17574796	0.711265766	0.2096875	chr1	17574793	17574794	NA	NA	NA	25	NA	NA	NA	NA
chr1	17574645	17574796	0.711265766	0.2096875	chr1	17574794	17574795	NA	16.66666667	0	14.28571429	25	0	0	NA
chr1	19450962	19451113	0.622093694	0.07045	chr1	19451097	19451098	100	100	80	88.23529412	100	100	87.5	NA
chr1	19450962	19451113	0.622093694	0.07045	chr1	19451098	19451099	100	90.90909091	93.33333333	100	100	93.75	100	NA
chr1	19803857	19804008	0.593040541	0.0428375	chr1	19803866	19803867	90	71.42857143	66.66666667	83.33333333	71.42857143	NA	42.85714286	NA
chr1	19803857	19804008	0.593040541	0.0428375	chr1	19803867	19803868	NA	77.77777778	NA	83.33333333	81.81818182	66.66666667	75	88.88888889
chr1	20512068	20512219	0.709690991	0.16775	chr1	20512089	20512090	85.71428571	78.57142857	71.42857143	100	80	90.90909091	50	100
chr1	20512068	20512219	0.709690991	0.16775	chr1	20512090	20512091	83.33333333	71.42857143	NA	100	NA	66.66666667	100	NA
chr1	21606692	21606843	0.592745946	0.062225	chr1	21606726	21606727	100	100	100	100	100	81.81818182	94.44444444	100
chr1	21606692	21606843	0.592745946	0.062225	chr1	21606816	21606817	NA	100	100	92.85714286	92.85714286	100	100	100
chr1	21835142	21835293	0.744805405	0.2168875	chr1	21835192	21835193	100	100	NA	91.66666667	NA	100	NA	NA
chr1	21835142	21835293	0.744805405	0.2168875	chr1	21835193	21835194	NA	100	100	100	100	100	71.42857143	100
chr1	21835142	21835293	0.744805405	0.2168875	chr1	21835218	21835219	83.33333333	NA	NA	100	NA	100	NA	100
chr1	21835142	21835293	0.744805405	0.2168875	chr1	21835219	21835220	NA	100	90	92.30769231	100	100	100	100
chr1	21835142	21835293	0.744805405	0.2168875	chr1	21835270	21835271	100	NA	NA	90.90909091	NA	NA	NA	100
chr1	21835142	21835293	0.744805405	0.2168875	chr1	21835271	21835272	100	100	100	100	100	90.90909091	100	90
chr1	21835142	21835293	0.744805405	0.2168875	chr1	21835284	21835285	NA	NA	NA	90	NA	NA	NA	100
chr1	21835142	21835293	0.744805405	0.2168875	chr1	21835285	21835286	100	100	100	85.71428571	100	100	100	100
chr1	22150188	22150339	0.662005405	0.1243	chr1	22150188	22150189	83.33333333	100	100	86.66666667	100	100	84.61538462	NA
chr1	22150188	22150339	0.662005405	0.1243	chr1	22150214	22150215	NA	NA	100	NA	100	NA	NA	NA
chr1	22150188	22150339	0.662005405	0.1243	chr1	22150215	22150216	100	100	100	93.33333333	100	87.5	100	NA
chr1	22150188	22150339	0.662005405	0.1243	chr1	22150221	22150222	85.71428571	94.44444444	91.30434783	83.33333333	81.81818182	88.88888889	100	NA
chr1	22969870	22970021	0.647	0.069775	.	-1	-1	.	.	.	.	.	.	.	.
chr1	24225615	24225766	0.663224324	0.066525	chr1	24225652	24225653	NA	100	100	NA	100	NA	87.5	NA
chr1	24225615	24225766	0.663224324	0.066525	chr1	24225653	24225654	100	100	100	75	90	100	100	NA
chr1	24225615	24225766	0.663224324	0.066525	chr1	24225664	24225665	NA	90.90909091	87.5	100	100	NA	87.5	NA
chr1	24225615	24225766	0.663224324	0.066525	chr1	24225665	24225666	100	81.81818182	100	87.5	90.90909091	100	100	NA
chr1	24225615	24225766	0.663224324	0.066525	chr1	24225745	24225746	100	80	NA	NA	83.33333333	NA	100	100
chr1	24225615	24225766	0.663224324	0.066525	chr1	24225746	24225747	100	90.47619048	83.33333333	100	85.71428571	85.71428571	95.45454545	87.5
chr1	24239696	24239847	0.683225225	0.0937375	chr1	24239815	24239816	87.5	100	90	100	90.90909091	100	86.20689655	100
chr1	24239696	24239847	0.683225225	0.0937375	chr1	24239816	24239817	NA	92.30769231	100	100	100	100	92.30769231	100
chr1	24239696	24239847	0.683225225	0.0937375	chr1	24239830	24239831	90	87.5	47.61904762	90.90909091	50	100	78.57142857	100
chr1	24239696	24239847	0.683225225	0.0937375	chr1	24239831	24239832	NA	83.33333333	9.090909091	81.81818182	72.72727273	90	91.66666667	75
chr1	24239904	24240055	0.704013514	0.074525	.	-1	-1	.	.	.	.	.	.	.	.
chr1	24239925	24240076	0.559227027	0.059075	.	-1	-1	.	.	.	.	.	.	.	.
chr1	24239994	24240145	0.603210811	0.0568625	.	-1	-1	.	.	.	.	.	.	.	.
chr1	24307441	24307592	0.683176577	0.1718	chr1	24307455	24307456	NA	100	100	NA	87.5	100	100	NA
chr1	24307441	24307592	0.683176577	0.1718	chr1	24307456	24307457	NA	NA	NA	100	NA	NA	100	NA
chr1	24307441	24307592	0.683176577	0.1718	chr1	24307491	24307492	NA	100	62.5	NA	100	83.33333333	100	NA
chr1	24307441	24307592	0.683176577	0.1718	chr1	24307492	24307493	NA	NA	NA	66.66666667	NA	NA	100	NA
chr1	24828021	24828172	0.79667027	0.268075	.	-1	-1	.	.	.	.	.	.	.	.
chr1	24863091	24863242	0.610997297	0.072175	.	-1	-1	.	.	.	.	.	.	.	.
chr1	25291465	25291616	0.644825225	0.1146625	.	-1	-1	.	.	.	.	.	.	.	.
chr1	26158508	26158659	0.631427928	0.110475	chr1	26158508	26158509	83.33333333	88.88888889	100	100	NA	NA	94.11764706	NA
chr1	26158508	26158659	0.631427928	0.110475	chr1	26158575	26158576	100	100	NA	100	NA	NA	100	NA
chr1	26616459	26616610	0.692304505	0.14265	.	-1	-1	.	.	.	.	.	.	.	.
chr1	26644498	26644649	0.65378018	0.1139625	chr1	26644558	26644559	NA	100	100	88.88888889	100	100	90	100
chr1	26644498	26644649	0.65378018	0.1139625	chr1	26644559	26644560	88.88888889	NA	90	90	100	91.66666667	87.5	83.33333333
chr1	26644747	26644898	0.593978378	0.0760375	chr1	26644781	26644782	100	81.81818182	NA	100	85.71428571	100	80	100
chr1	26644747	26644898	0.593978378	0.0760375	chr1	26644812	26644813	NA	NA	NA	100	NA	NA	100	NA
chr1	26644747	26644898	0.593978378	0.0760375	chr1	26644813	26644814	90.90909091	92.30769231	100	92.30769231	100	90.90909091	94.11764706	100
chr1	26644747	26644898	0.593978378	0.0760375	chr1	26644816	26644817	NA	100	NA	100	NA	NA	66.66666667	NA
chr1	26644747	26644898	0.593978378	0.0760375	chr1	26644817	26644818	90.90909091	100	100	92.30769231	100	100	100	100
chr1	26644747	26644898	0.593978378	0.0760375	chr1	26644856	26644857	NA	85.71428571	NA	88.88888889	NA	NA	100	NA
chr1	26644747	26644898	0.593978378	0.0760375	chr1	26644857	26644858	75	92.85714286	71.42857143	100	85.71428571	100	93.33333333	77.77777778
chr1	26644747	26644898	0.593978378	0.0760375	chr1	26644876	26644877	NA	85.71428571	NA	100	NA	NA	NA	NA
chr1	26644747	26644898	0.593978378	0.0760375	chr1	26644877	26644878	100	91.66666667	100	93.33333333	87.5	100	80	100
chr1	26644747	26644898	0.593978378	0.0760375	chr1	26644896	26644897	NA	100	NA	100	NA	83.33333333	NA	NA
chr1	26644747	26644898	0.593978378	0.0760375	chr1	26644897	26644898	100	90.90909091	90.90909091	100	100	100	91.66666667	100
chr1	26645238	26645389	0.633236937	0.101625	chr1	26645242	26645243	NA	NA	100	100	NA	100	100	NA
chr1	26645238	26645389	0.633236937	0.101625	chr1	26645243	26645244	83.33333333	NA	83.33333333	81.81818182	NA	NA	100	NA
chr1	26872262	26872413	0.603062162	0.0487625	chr1	26872286	26872287	NA	91.66666667	100	100	76.92307692	94.11764706	84.61538462	100
chr1	26872262	26872413	0.603062162	0.0487625	chr1	26872287	26872288	100	90	90.47619048	100	100	100	100	100
chr1	26872450	26872601	0.584054054	0.054225	.	-1	-1	.	.	.	.	.	.	.	.
chr1	26880472	26880623	0.653135135	0.118175	chr1	26880532	26880533	100	90	100	NA	83.33333333	100	100	NA
chr1	26880472	26880623	0.653135135	0.118175	chr1	26880533	26880534	71.42857143	66.66666667	100	100	90.90909091	85.71428571	75	100
chr1	26880472	26880623	0.653135135	0.118175	chr1	26880546	26880547	NA	100	100	NA	83.33333333	100	77.77777778	NA
chr1	26880472	26880623	0.653135135	0.118175	chr1	26880547	26880548	100	100	100	100	100	NA	NA	100
chr1	26880472	26880623	0.653135135	0.118175	chr1	26880553	26880554	NA	100	NA	NA	100	88.88888889	100	NA
chr1	26880472	26880623	0.653135135	0.118175	chr1	26880554	26880555	100	100	100	100	84.61538462	NA	NA	100
chr1	26880472	26880623	0.653135135	0.118175	chr1	26880557	26880558	NA	100	NA	NA	100	100	100	NA
chr1	26880472	26880623	0.653135135	0.118175	chr1	26880558	26880559	100	100	100	100	92.30769231	83.33333333	NA	100
chr1	26880472	26880623	0.653135135	0.118175	chr1	26880590	26880591	100	88.88888889	100	NA	100	100	93.33333333	100
chr1	26880472	26880623	0.653135135	0.118175	chr1	26880591	26880592	NA	100	90	100	100	100	83.33333333	NA
chr1	26880472	26880623	0.653135135	0.118175	chr1	26880602	26880603	75	80	90.90909091	NA	88.88888889	92.85714286	100	100
chr1	26880472	26880623	0.653135135	0.118175	chr1	26880603	26880604	NA	100	100	91.66666667	100	NA	100	100
chr1	27147510	27147661	0.623001802	0.0545	chr1	27147573	27147574	NA	80	100	100	100	33.33333333	46.15384615	NA
chr1	27147510	27147661	0.623001802	0.0545	chr1	27147574	27147575	87.5	71.42857143	NA	NA	83.33333333	NA	NA	NA
chr1	27438303	27438454	0.665032432	0.10955	.	-1	-1	.	.	.	.	.	.	.	.
chr1	27944930	27945081	0.71723964	0.0576	chr1	27944995	27944996	NA	NA	100	NA	NA	NA	NA	NA
chr1	27944930	27945081	0.71723964	0.0576	chr1	27944996	27944997	NA	100	100	71.42857143	NA	87.5	100	NA
chr1	27944930	27945081	0.71723964	0.0576	chr1	27945016	27945017	NA	NA	100	NA	NA	NA	NA	NA
chr1	27944930	27945081	0.71723964	0.0576	chr1	27945017	27945018	100	100	NA	100	NA	100	100	NA
chr1	27959178	27959329	0.659914414	0.1117375	chr1	27959187	27959188	NA	NA	NA	100	NA	NA	NA	NA
chr1	27959178	27959329	0.659914414	0.1117375	chr1	27959188	27959189	75	NA	93.75	NA	92.30769231	NA	100	NA
chr1	27959178	27959329	0.659914414	0.1117375	chr1	27959195	27959196	NA	NA	NA	83.33333333	NA	NA	NA	NA
chr1	27959178	27959329	0.659914414	0.1117375	chr1	27959196	27959197	85.71428571	NA	100	NA	100	100	85.71428571	NA
chr1	27959178	27959329	0.659914414	0.1117375	chr1	27959203	27959204	NA	83.33333333	NA	NA	NA	NA	NA	NA
chr1	27959178	27959329	0.659914414	0.1117375	chr1	27959204	27959205	100	71.42857143	93.33333333	NA	100	100	100	NA
chr1	27959178	27959329	0.659914414	0.1117375	chr1	27959212	27959213	NA	100	NA	NA	NA	NA	NA	NA
chr1	27959178	27959329	0.659914414	0.1117375	chr1	27959213	27959214	NA	85.71428571	100	NA	100	85.71428571	NA	NA
chr1	27959178	27959329	0.659914414	0.1117375	chr1	27959226	27959227	NA	NA	93.75	NA	100	100	NA	NA
chr1	27959178	27959329	0.659914414	0.1117375	chr1	27959234	27959235	NA	NA	92.85714286	NA	60	71.42857143	NA	NA
chr1	27959178	27959329	0.659914414	0.1117375	chr1	27959258	27959259	100	NA	81.81818182	NA	71.42857143	NA	NA	NA
chr1	27959178	27959329	0.659914414	0.1117375	chr1	27959268	27959269	87.5	NA	81.81818182	NA	83.33333333	NA	NA	NA
chr1	27959178	27959329	0.659914414	0.1117375	chr1	27959306	27959307	NA	NA	100	85.71428571	100	NA	NA	NA
chr1	27959178	27959329	0.659914414	0.1117375	chr1	27959308	27959309	NA	NA	75	85.71428571	87.5	NA	NA	NA
chr1	27959178	27959329	0.659914414	0.1117375	chr1	27959310	27959311	NA	NA	75	57.14285714	100	NA	NA	NA
