chr	start	end	not_leuk_avg	leuk_dist	leuk_average
chr1	202129255	202129256	0.615988288	0.589625788	0.0263625
chr10	60552724	60552725	0.646352252	0.589602252	0.05675
chr1	24239771	24239772	0.683225225	0.589487725	0.0937375
chr17	29295760	29295761	0.660844144	0.589456644	0.0713875
chr7	17274056	17274057	0.624624324	0.589049324	0.035575
chr3	5232410	5232411	0.686082883	0.589032883	0.09705
chr1	45082704	45082705	0.321740541	0.589021959	0.9107625
chr6	113952661	113952662	0.656506306	0.588781306	0.067725
chr15	70779346	70779347	0.664868468	0.588780968	0.0760875
chr2	11607042	11607043	0.651457658	0.588607658	0.06285
chr2	182325952	182325953	0.620082883	0.588407883	0.031675
chr7	27153663	27153664	0.374620721	0.588391779	0.9630125
chr1	36270210	36270211	0.646171171	0.588358671	0.0578125
chr17	403288	403289	0.758987387	0.588287387	0.1707
chr1	186426136	186426137	0.72722973	0.58819223	0.1390375
chr22	40297048	40297049	0.623626126	0.587951126	0.035675
chr1	31230846	31230847	0.627379279	0.587929279	0.03945
chr11	67171476	67171477	0.633804505	0.587892005	0.0459125
chr7	45066841	45066842	0.62563964	0.58787714	0.0377625
chr6	53200697	53200698	0.643044144	0.587781644	0.0552625
chr14	101529855	101529856	0.662408108	0.587683108	0.074725
chr6	37904681	37904682	0.769530631	0.587468131	0.1820625
chr9	117692745	117692746	0.621841441	0.587453941	0.0343875
chr13	30948114	30948115	0.690172072	0.587409572	0.1027625
chr2	219031640	219031641	0.674208108	0.587270608	0.0869375
chr3	25391527	25391528	0.681412613	0.587250113	0.0941625
chr1	117047015	117047016	0.675936036	0.587136036	0.0888
chr17	17295349	17295350	0.714359459	0.587059459	0.1273
chr16	29757375	29757376	0.629553153	0.587053153	0.0425
chr19	11498028	11498029	0.638407207	0.587044707	0.0513625
chr14	100531800	100531801	0.683023423	0.586798423	0.096225
chr11	60932010	60932011	0.682224324	0.586686824	0.0955375
chr7	50727761	50727762	0.66408018	0.58664268	0.0774375
chr9	101820844	101820845	0.702236036	0.586611036	0.115625
chr1	39662235	39662236	0.680498198	0.586460698	0.0940375
chr5	146260901	146260902	0.72608018	0.58640518	0.139675
chr12	88827943	88827944	0.723382883	0.586195383	0.1371875
chr20	48998701	48998702	0.69601982	0.58613232	0.1098875
chr3	27064121	27064122	0.633384685	0.585972185	0.0474125
chr5	169724590	169724591	0.614683784	0.585971284	0.0287125
chr18	21451563	21451564	0.667320721	0.585958221	0.0813625
chr19	8580509	8580510	0.710888288	0.585938288	0.12495
chr3	32474793	32474794	0.738432432	0.585832432	0.1526
chr11	65374663	65374664	0.339071171	0.585703829	0.924775
chr11	1874320	1874321	0.627230631	0.585680631	0.04155
chr3	67706047	67706048	0.648282883	0.585670383	0.0626125
chr14	100532680	100532681	0.643802703	0.585440203	0.0583625
chr7	27169674	27169675	0.283937838	0.585437162	0.869375
chr12	113340341	113340342	0.63726036	0.58532286	0.0519375
chr10	30818479	30818480	0.643403604	0.585253604	0.05815
chr16	85863167	85863168	0.690395495	0.585195495	0.1052
chr6	31584223	31584224	0.677322523	0.585122523	0.0922
chr8	80804323	80804324	0.645088288	0.584975788	0.0601125
chr6	166876826	166876827	0.74667027	0.58485777	0.1618125
chr6	168107313	168107314	0.65494955	0.58474955	0.0702
chr8	119291748	119291749	0.644771171	0.584721171	0.06005
chr11	2321955	2321956	0.693808108	0.584683108	0.109125
chr19	8591776	8591777	0.351882883	0.584654617	0.9365375
chr3	112218761	112218762	0.713627027	0.584602027	0.129025
chr14	91696240	91696241	0.612633333	0.584370833	0.0282625
chr11	3648013	3648014	0.744376577	0.584289077	0.1600875
chr6	32812965	32812966	0.629888288	0.584275788	0.0456125
chr12	111537195	111537196	0.637376577	0.584251577	0.053125
chr17	43318735	43318736	0.38890991	0.58424009	0.97315
chr19	4916783	4916784	0.630614414	0.584151914	0.0464625
chr16	30393854	30393855	0.62692973	0.58411723	0.0428125
chr19	10444917	10444918	0.381792793	0.584094707	0.9658875
chr12	58718950	58718951	0.701105405	0.584030405	0.117075
chr6	13274151	13274152	0.618184685	0.583884685	0.0343
chr3	100328265	100328266	0.655044144	0.583881644	0.0711625
chr15	52824726	52824727	0.742527928	0.583865428	0.1586625
chr6	31867995	31867996	0.712162162	0.583812162	0.12835
chr6	32808596	32808597	0.745123423	0.583685923	0.1614375
chr6	156967138	156967139	0.690252252	0.583602252	0.10665
chr6	32909523	32909524	0.69444955	0.58354955	0.1109
chr8	9409864	9409865	0.695572973	0.583497973	0.112075
chr7	150212707	150212708	0.622553153	0.583353153	0.0392
chr5	10562456	10562457	0.694925225	0.583300225	0.111625
chr1	7991159	7991160	0.667135135	0.583260135	0.083875
chr21	36421941	36421942	0.637542342	0.583242342	0.0543
chr1	198633497	198633498	0.686508108	0.583045608	0.1034625
chr14	105973994	105973995	0.638018919	0.583018919	0.055
chr1	7692367	7692368	0.62674955	0.58296205	0.0437875
chr21	44985092	44985093	0.783533333	0.582895833	0.2006375
chr13	107146164	107146165	0.666302703	0.582877703	0.083425
chr11	70257059	70257060	0.675401802	0.582789302	0.0926125
chr11	47416358	47416359	0.625208108	0.582783108	0.042425
chr10	118654150	118654151	0.724897297	0.582622297	0.142275
chr6	52775252	52775253	0.74273964	0.58253964	0.1602
chr14	105532012	105532013	0.628124324	0.582486824	0.0456375
chr4	90816310	90816311	0.685295495	0.582332995	0.1029625
chr1	161184921	161184922	0.731121622	0.582309122	0.1488125
chr11	67171145	67171146	0.619667568	0.582305068	0.0373625
chr1	211526705	211526706	0.669279279	0.582204279	0.087075
chr6	11382553	11382554	0.626248649	0.582198649	0.04405
chr1	25257505	25257506	0.36407027	0.58214223	0.9462125
chr1	31229122	31229123	0.637645946	0.582133446	0.0555125
chr19	42703763	42703764	0.604069369	0.582119369	0.02195
chr11	65408445	65408446	0.620287387	0.582112387	0.038175
chr19	8591364	8591365	0.345237838	0.582049662	0.9272875
chr17	42015961	42015962	0.696715315	0.582015315	0.1147
chr17	72776238	72776239	0.6421	0.5820125	0.0600875
chr6	31740268	31740269	0.616073874	0.581836374	0.0342375
chr11	118095544	118095545	0.669678378	0.581828378	0.08785
chr2	204571146	204571147	0.653484685	0.581809685	0.071675
chr8	129005526	129005527	0.628151351	0.581676351	0.046475
chr2	86155886	86155887	0.747468468	0.581655968	0.1658125
chr1	247611881	247611882	0.392236036	0.581626464	0.9738625
chr17	10024297	10024298	0.627759459	0.581621959	0.0461375
chr4	74902951	74902952	0.794881081	0.581531081	0.21335
chr13	113238006	113238007	0.748963063	0.581413063	0.16755
chr12	113544928	113544929	0.680522523	0.581397523	0.099125
chr5	1608656	1608657	0.677275676	0.581313176	0.0959625
chr11	12833710	12833711	0.660176577	0.581289077	0.0788875
chr1	247712140	247712141	0.66740991	0.58124741	0.0861625
chr1	87668671	87668672	0.659388288	0.581200788	0.0781875
chr18	34325134	34325135	0.678641441	0.581141441	0.0975
chr17	29150100	29150101	0.645074775	0.580974775	0.0641
chr17	56408197	56408198	0.645145045	0.580882545	0.0642625
chr5	131792825	131792826	0.616598198	0.580860698	0.0357375
chr2	227001602	227001603	0.640307207	0.580719707	0.0595875
chr5	148961536	148961537	0.342233333	0.580654167	0.9228875
chr14	75716369	75716370	0.659198198	0.580623198	0.078575
chr10	49892943	49892944	0.694836937	0.580524437	0.1143125
chr1	114483597	114483598	0.658358559	0.580421059	0.0779375
chr15	74238744	74238745	0.705621622	0.580384122	0.1252375
chr3	5239311	5239312	0.630532432	0.580344932	0.0501875
chr17	17661258	17661259	0.702418919	0.580143919	0.122275
chr14	75988800	75988801	0.629623423	0.580123423	0.0495
chr21	46334192	46334193	0.610853153	0.580065653	0.0307875
chr1	155484600	155484601	0.756754054	0.580041554	0.1767125
chr14	105127242	105127243	0.708078378	0.579965878	0.1281125
chr2	106777038	106777039	0.631481982	0.579881982	0.0516
chr5	32734568	32734569	0.682656757	0.579831757	0.102825
chr20	39127000	39127001	0.631534234	0.579796734	0.0517375
chr12	53075482	53075483	0.711822523	0.579772523	0.13205
chr17	7456223	7456224	0.606957658	0.579720158	0.0272375
chr3	193921641	193921642	0.688003604	0.579641104	0.1083625
chr19	52328110	52328111	0.668774775	0.579624775	0.08915
chr11	67177034	67177035	0.625017117	0.579617117	0.0454
chr6	2974079	2974080	0.681966667	0.579554167	0.1024125
chr12	55371892	55371893	0.706027928	0.579490428	0.1265375
chr1	15104223	15104224	0.668397297	0.579359797	0.0890375
chr4	109967535	109967536	0.704162162	0.579324662	0.1248375
chr13	32889023	32889024	0.787703604	0.579291104	0.2084125
chr11	67177042	67177043	0.620627027	0.579289527	0.0413375
chr1	226114565	226114566	0.778976577	0.579226577	0.19975
chr4	1196025	1196026	0.628406306	0.579206306	0.0492
chr10	102831287	102831288	0.634746847	0.579121847	0.055625
chr1	100889672	100889673	0.678994595	0.579094595	0.0999
chr8	105598224	105598225	0.703265766	0.578965766	0.1243
chr6	32909440	32909441	0.62030991	0.57892241	0.0413875
chr15	89178776	89178777	0.68426036	0.57891036	0.10535
chr7	106505961	106505962	0.646879279	0.578716779	0.0681625
chr7	3134670	3134671	0.700514414	0.578651914	0.1218625
chr1	32355084	32355085	0.61962973	0.57864223	0.0409875
chr6	16504474	16504475	0.644133333	0.578533333	0.0656
chr9	116372034	116372035	0.390843243	0.578494257	0.9693375
chr5	138725482	138725483	0.720788288	0.578088288	0.1427
chr3	188506715	188506716	0.673488288	0.578063288	0.095425
chr11	78738326	78738327	0.608063964	0.578038964	0.030025
chr8	21771540	21771541	0.654537838	0.577950338	0.0765875
chr7	87228808	87228809	0.622784685	0.577834685	0.04495
chr8	27144453	27144454	0.742748649	0.577761149	0.1649875
chr3	148446998	148446999	0.67431982	0.57760732	0.0967125
chr7	102066852	102066853	0.617173874	0.577523874	0.03965
chr14	54685790	54685791	0.685085586	0.577510586	0.107575
chr12	109028385	109028386	0.612502703	0.577427703	0.035075
chr12	7060368	7060369	0.60395045	0.57736295	0.0265875
chr5	142814827	142814828	0.61737027	0.57735777	0.0400125
chr7	1980479	1980480	0.698618919	0.577256419	0.1213625
chr1	22969945	22969946	0.647	0.577225	0.069775
chr11	4597246	4597247	0.654406306	0.577218806	0.0771875
chr6	32813084	32813085	0.617090991	0.577178491	0.0399125
chr5	32709071	32709072	0.664202703	0.577015203	0.0871875
chr6	134304883	134304884	0.645212613	0.576975113	0.0682375
chr18	76615402	76615403	0.754438739	0.576951239	0.1774875
chr12	9142341	9142342	0.711447748	0.576935248	0.1345125
chr12	7062109	7062110	0.666233333	0.576895833	0.0893375
chr16	89182099	89182100	0.654892793	0.576892793	0.078
chr2	68961597	68961598	0.656333333	0.576808333	0.079525
chr11	102700944	102700945	0.640994595	0.576807095	0.0641875
chr10	98977821	98977822	0.681532432	0.576757432	0.104775
chr11	70449258	70449259	0.654196396	0.576708896	0.0774875
chr8	2049910	2049911	0.611234234	0.576634234	0.0346
chr11	69079104	69079105	0.65111982	0.57661982	0.0745
chr1	161039690	161039691	0.610422523	0.576610023	0.0338125
chr13	114016140	114016141	0.723581081	0.576593581	0.1469875
chr1	192520335	192520336	0.650481982	0.576444482	0.0740375
chr1	32409096	32409097	0.754248649	0.576348649	0.1779
chr8	21771668	21771669	0.696489189	0.576301689	0.1201875
chr17	75437699	75437700	0.612904505	0.576292005	0.0366125
chr3	169896616	169896617	0.645204505	0.576279505	0.068925
chr2	101945867	101945868	0.648342342	0.576167342	0.072175
chr5	178204763	178204764	0.661972072	0.576147072	0.085825
chr1	9714843	9714844	0.686592793	0.576142793	0.11045
chr6	80873769	80873770	0.65432973	0.57611723	0.0782125
chr22	24038523	24038524	0.624112613	0.576037613	0.048075
chr7	87288184	87288185	0.656043243	0.576005743	0.0800375
chr20	35578437	35578438	0.693720721	0.575995721	0.117725
chr17	78166385	78166386	0.363009009	0.575978491	0.9389875
chr21	36398056	36398057	0.742490991	0.575790991	0.1667
chr6	31695415	31695416	0.704045045	0.575732545	0.1283125
chr5	176326516	176326517	0.656081982	0.575719482	0.0803625
chr11	67052992	67052993	0.792572973	0.575610473	0.2169625
chr21	46898610	46898611	0.606808108	0.575533108	0.031275
chr1	202129204	202129205	0.623227027	0.575502027	0.047725
chr11	60048004	60048005	0.689163964	0.575463964	0.1137
chr1	89725637	89725638	0.643227027	0.575402027	0.067825
chr19	51626986	51626987	0.65182973	0.57537973	0.07645
chr6	32813522	32813523	0.628114414	0.575351914	0.0527625
chr2	235528865	235528866	0.612091892	0.575316892	0.036775
chr15	94840953	94840954	0.718544144	0.575306644	0.1432375
chr2	182171470	182171471	0.67592973	0.57529223	0.1006375
chr11	68848232	68848233	0.694504505	0.575229505	0.119275
chr14	77492788	77492789	0.391662162	0.575175338	0.9668375
chr12	124950669	124950670	0.701435135	0.575147635	0.1262875
chr1	247712377	247712378	0.620226126	0.575126126	0.0451
chr6	30104440	30104441	0.628100901	0.575038401	0.0530625
chr11	113848161	113848162	0.713703604	0.575016104	0.1386875
chr11	2322618	2322619	0.61287027	0.57495777	0.0379125
chr5	169533372	169533373	0.634318919	0.574943919	0.059375
chr10	63525851	63525852	0.691727027	0.574939527	0.1167875
chr3	66575472	66575473	0.620643243	0.574918243	0.045725
chr6	41168941	41168942	0.697247748	0.574910248	0.1223375
chr18	74114708	74114709	0.770844144	0.574831644	0.1960125
chr7	2106321	2106322	0.652536036	0.574786036	0.07775
chr10	101281924	101281925	0.373011712	0.574750788	0.9477625
chr7	2648737	2648738	0.631586486	0.574723986	0.0568625
chr8	101507705	101507706	0.665120721	0.574658221	0.0904625
chr17	263096	263097	0.706294595	0.574632095	0.1316625
chr8	71564125	71564126	0.691766667	0.574616667	0.11715
chr11	63974153	63974154	0.602422523	0.574535023	0.0278875
chr3	50376216	50376217	0.762163063	0.574525563	0.1876375
chr4	83196047	83196048	0.679830631	0.574480631	0.10535
chr16	28996053	28996054	0.60133964	0.57442714	0.0269125
chr12	57873732	57873733	0.601784685	0.574409685	0.027375
chr13	33589285	33589286	0.65260991	0.57429741	0.0783125
chr1	54943133	54943134	0.657901802	0.574264302	0.0836375
chr17	79938941	79938942	0.602982883	0.574257883	0.028725
chr19	6773074	6773075	0.647281982	0.574206982	0.073075
chr3	14319984	14319985	0.721032432	0.574194932	0.1468375
chr5	172128837	172128838	0.594586486	0.574123986	0.0204625
chr12	124422259	124422260	0.705881081	0.574006081	0.131875
chr19	11685647	11685648	0.665102703	0.573940203	0.0911625
chr7	137646869	137646870	0.719362162	0.573937162	0.145425
chr19	3188985	3188986	0.665779279	0.573929279	0.09185
chr14	93170808	93170809	0.704363063	0.573863063	0.1305
chr1	160493089	160493090	0.620977477	0.573814977	0.0471625
chr19	15568935	15568936	0.38407027	0.57372973	0.9578
chr11	47399980	47399981	0.768303604	0.573691104	0.1946125
chr14	106366523	106366524	0.677203604	0.573691104	0.1035125
chr1	209930127	209930128	0.59273964	0.57367714	0.0190625
chr9	93925376	93925377	0.666131532	0.573644032	0.0924875
chr13	30948122	30948123	0.645271171	0.573621171	0.07165
chr2	109648931	109648932	0.651186486	0.573461486	0.077725
chr19	6475497	6475498	0.384879279	0.573395721	0.958275
chr19	4950888	4950889	0.761214414	0.573376914	0.1878375
chr1	167407514	167407515	0.664163063	0.573363063	0.0908
chr6	33043841	33043842	0.64665045	0.57331295	0.0733375
chr20	34249284	34249285	0.692225225	0.573250225	0.118975
chr19	36233469	36233470	0.637341441	0.573216441	0.064125
chr15	70451935	70451936	0.728156757	0.573119257	0.1550375
chr8	128470793	128470794	0.721427928	0.573015428	0.1484125
chr2	219181531	219181532	0.660130631	0.573005631	0.087125
chr6	14735175	14735176	0.630325225	0.572987725	0.0573375
chr11	8781014	8781015	0.643008108	0.572983108	0.070025
chr1	239882840	239882841	0.640314414	0.572914414	0.0674
chr9	134454249	134454250	0.695427027	0.572864527	0.1225625
chr21	44809983	44809984	0.710755856	0.572755856	0.138
chr4	70697558	70697559	0.655133333	0.572708333	0.082425
chr20	13616618	13616619	0.676054955	0.572679955	0.103375
chr12	133348116	133348117	0.761628829	0.572591329	0.1890375
chr6	112115209	112115210	0.705927928	0.572565428	0.1333625
chr7	45019005	45019006	0.606378378	0.572490878	0.0338875
chr13	77898407	77898408	0.68806036	0.57241036	0.11565
chr2	242953485	242953486	0.643551351	0.572351351	0.0712
chr20	16713359	16713360	0.737936937	0.572299437	0.1656375
chr6	152702463	152702464	0.344085586	0.572251914	0.9163375
chr11	87080622	87080623	0.727865766	0.572178266	0.1556875
chr5	3301621	3301622	0.703908108	0.572170608	0.1317375
chr16	72041376	72041377	0.8195	0.5721625	0.2473375
chr17	19440767	19440768	0.661822523	0.572147523	0.089675
chr20	36932397	36932398	0.640573874	0.571986374	0.0685875
chr16	53946263	53946264	0.671738739	0.571976239	0.0997625
chr6	32909282	32909283	0.730363063	0.571950563	0.1584125
chr22	46650375	46650376	0.670746847	0.571946847	0.0988
chr5	20611905	20611906	0.69586036	0.57192286	0.1239375
chr5	179520998	179520999	0.669800901	0.571875901	0.097925
chr18	10413897	10413898	0.629656757	0.571769257	0.0578875
chr12	27396229	27396230	0.790409009	0.571709009	0.2187
chr6	31583915	31583916	0.646386486	0.571648986	0.0747375
chr1	115634681	115634682	0.754651351	0.571526351	0.183125
chr3	72184399	72184400	0.659845045	0.571520045	0.088325
chr17	2699021	2699022	0.656045045	0.571520045	0.084525
chr13	46402508	46402509	0.661558559	0.571496059	0.0900625
chr10	71077221	71077222	0.751718018	0.571480518	0.1802375
chr3	196370254	196370255	0.644315315	0.571465315	0.07285
chr12	133239966	133239967	0.725569369	0.571456869	0.1541125
chr1	88368887	88368888	0.639774775	0.571449775	0.068325
chr7	27176127	27176128	0.318914414	0.571423086	0.8903375
chr2	68592737	68592738	0.711490991	0.571315991	0.140175
chr19	17862150	17862151	0.606351351	0.571251351	0.0351
chr11	59634276	59634277	0.683364865	0.571239865	0.112125
chr11	65408566	65408567	0.691573874	0.571198874	0.120375
chr7	27150598	27150599	0.360584685	0.571152815	0.9317375
chr8	145086300	145086301	0.675487387	0.571112387	0.104375
chr7	2648343	2648344	0.726471171	0.571108671	0.1553625
chr3	100328186	100328187	0.648006306	0.571068806	0.0769375
chr6	39194077	39194078	0.61281982	0.57100732	0.0418125
chr7	37393003	37393004	0.692040541	0.570928041	0.1211125
chr1	153312501	153312502	0.622922523	0.570897523	0.052025
chr7	128580582	128580583	0.712137838	0.570875338	0.1412625
chr12	122230490	122230491	0.62570991	0.57078491	0.054925
chr6	32813582	32813583	0.612272072	0.570759572	0.0415125
chr20	43997025	43997026	0.759579279	0.570704279	0.188875
chr11	65246873	65246874	0.350253153	0.570659347	0.9209125
chr15	67006698	67006699	0.709390991	0.570503491	0.1388875
chr16	85295997	85295998	0.628705405	0.570455405	0.05825
chr5	169724768	169724769	0.612845946	0.570383446	0.0424625
