"cereb_average" "all_brain_average" "other_brain_avg" "pref_average" "leuk_average" "white_matter" "chr" "start" "X.Sample_geo_accession"
"47278" 0.89 0.4899125 0.837970886075949 0.55818 0.9561 0.307847368421053 "1" 234852797 "cg22699768"
"47280" 0.854483333333333 0.5406125 0.851854430379747 0.60846 0.9691875 0.391768421052632 "1" 234852892 "cg15924102"
"47446" 0.87335 0.5659925 0.89813164556962 0.68422 0.957175 0.382442105263158 "1" 235612115 "cg05526036"
"47602" 0.8085 0.5154425 0.858882278481013 0.55932 0.9465375 0.392826315789474 "1" 236293045 "cg06356308"
"48279" 0.1325 0.352655 0.827356962025317 0.51464 0.902525 0.307231578947368 "1" 242611826 "cg00349573"
"48343" 0.873683333333333 0.58772 0.909950632911392 0.68972 0.952575 0.418726315789474 "1" 243349667 "cg01413368"
"48381" 0.560666666666667 0.2512575 0.8655 0.21244 0.9379 0.173431578947368 "1" 243584861 "cg21526778"
"48405" 0.828066666666667 0.5639475 0.898177215189873 0.58314 0.953125 0.467268421052632 "1" 243651750 "cg02528319"
"48432" 0.2356 0.24557 0.816981012658228 0.31382 0.94845 0.199284210526316 "1" 243877447 "cg17133045"
"48513" 0.110983333333333 0.22468 0.897520253164557 0.31564 0.9578875 0.188173684210526 "1" 244217209 "cg26521186"
"48516" 0.1055 0.227535 0.889003797468354 0.30378 0.9473375 0.204931578947368 "1" 244217562 "cg01983216"
"48539" 0.64815 0.3994925 0.920382278481013 0.48462 0.96535 0.2488 "1" 244318867 "cg15393025"
"48572" 0.831266666666667 0.438425 0.849277215189873 0.54466 0.9099625 0.231789473684211 "1" 244609066 "cg14649566"
"48610" 0.78785 0.5728275 0.85985 0.6068 0.9436375 0.481636842105263 "1" 244806334 "cg01714087"
"48722" 0.2187 0.39291 0.809 0.54432 0.940425 0.316742105263158 "1" 245209111 "cg05128437"
"48808" 0.12705 0.44745 0.826663291139241 0.6055 0.9542125 0.421321052631579 "1" 245534821 "cg12448285"
"48814" 0.7701 0.4545 0.861674683544304 0.4609 0.9490125 0.324105263157895 "1" 245581404 "cg25730298"
"48853" 0.304133333333333 0.3534625 0.881873417721519 0.42822 0.9360125 0.3087 "1" 245753302 "cg26429783"
"48854" 0.639533333333333 0.55151 0.88669746835443 0.5896 0.95715 0.473310526315789 "1" 245753635 "cg12274113"
"49867" 0.812716666666667 0.5307725 0.875437974683544 0.53326 0.9516875 0.443115789473684 "2" 440188 "cg19007570"
"50051" 0.538166666666667 0.454755 0.800891139240506 0.57516 0.9317 0.353610526315789 "2" 681320 "cg20966539"
"50736" 0.128066666666667 0.3896075 0.873082278481013 0.41834 0.928825 0.460189473684211 "2" 2328391 "cg03326215"
"50745" 0.148833333333333 0.3921325 0.837567088607595 0.41034 0.901 0.460773684210526 "2" 2337093 "cg06588782"
"50937" 0.849366666666667 0.5896625 0.898036708860759 0.67008 0.941175 0.439131578947368 "2" 3192619 "cg15914340"
"50938" 0.889316666666667 0.49564 0.88019746835443 0.59888 0.9466 0.292678947368421 "2" 3192911 "cg20862860"
"50940" 0.917083333333333 0.6079325 0.939773417721519 0.63906 0.9528 0.486589473684211 "2" 3193239 "cg20348298"
"50977" 0.1614 0.3547125 0.881746835443038 0.4426 0.9651625 0.341136842105263 "2" 3270259 "cg07131274"
"50986" 0.134716666666667 0.38081 0.878716455696202 0.4051 0.9756 0.435468421052632 "2" 3285967 "cg03646994"
"51001" 0.738316666666667 0.36961 0.91449358974359 0.37356 0.9659 0.235473684210526 "2" 3292757 "cg03025986"
"51088" 0.4114 0.2251 0.816678481012658 0.25532 0.934475 0.140305263157895 "2" 3403300 "cg13173536"
"51127" 0.335666666666667 0.4287275 0.817325316455696 0.52158 0.9537375 0.379152631578947 "2" 3463558 "cg08094235"
"51155" 0.905816666666667 0.5772775 0.951946835443038 0.58658 0.966575 0.465115789473684 "2" 3479637 "cg13309510"
"51158" 0.81555 0.3968 0.881210126582278 0.44116 0.97115 0.219536842105263 "2" 3480658 "cg05777919"
"51353" 0.87535 0.46104 0.905053164556962 0.49748 0.9403875 0.295378947368421 "2" 3704793 "cg21132587"
"51569" 0.80365 0.4838925 0.86190253164557 0.51972 0.9570375 0.349147368421053 "2" 6115711 "cg19452338"
"51576" 0.829216666666667 0.4231975 0.851926582278481 0.3878 0.955975 0.324252631578947 "2" 6122798 "cg26881307"
"51578" 0.835766666666667 0.4081575 0.868716455696202 0.4159 0.929375 0.253084210526316 "2" 6122814 "cg08180229"
"51700" 0.488933333333333 0.379945 0.896424050632911 0.44846 0.9475375 0.294315789473684 "2" 7073095 "cg08058160"
"51701" 0.80805 0.4782825 0.9074 0.51106 0.9171 0.3506 "2" 7073129 "cg17918184"
"51738" 0.861233333333333 0.5957325 0.898839240506329 0.62808 0.9379375 0.482610526315789 "2" 7286258 "cg22410316"
"52121" 0.22325 0.42083 0.800312658227848 0.45092 0.96115 0.449926315789474 "2" 9387472 "cg14710529"
"52195" 0.84175 0.5924575 0.865715189873418 0.68714 0.9397 0.429115789473684 "2" 9580867 "cg23330845"
"53027" 0.517483333333333 0.39205 0.872896202531646 0.47674 0.9258 0.288831578947368 "2" 11989691 "cg22004089"
"53326" 0.193616666666667 0.34817 0.821856962025316 0.41854 0.9001375 0.336115789473684 "2" 16124662 "cg05996160"
"53381" 0.881166666666667 0.4957025 0.829856962025316 0.45222 0.946875 0.404815789473684 "2" 16796185 "cg14125542"
"53390" 0.684183333333333 0.43652 0.839143037974684 0.39758 0.924625 0.382989473684211 "2" 16816994 "cg10288578"
"54198" 0.286583333333333 0.3028925 0.878379746835443 0.36676 0.9538125 0.260921052631579 "2" 23879137 "cg00746446"
"54377" 0.839766666666667 0.3293575 0.899273417721519 0.32472 0.9622 0.168994736842105 "2" 24443636 "cg05139187"
"54459" 0.4055 0.29747 0.860948101265823 0.37844 0.936675 0.193510526315789 "2" 25045211 "cg06293172"
"55415" 0.766616666666667 0.56212 0.876092405063291 0.61934 0.9439 0.451384210526316 "2" 27558525 "cg14210811"
"55904" 0.71265 0.501245 0.808087341772152 0.51008 0.9276875 0.424068421052632 "2" 29297717 "cg21249563"
"55959" 0.499866666666667 0.3822425 0.804264556962025 0.47284 0.9066625 0.278142105263158 "2" 29698784 "cg20921659"
"55972" 0.737666666666667 0.2993775 0.882264556962025 0.33926 0.90055 0.120457894736842 "2" 30041338 "cg00073794"
"56097" 0.511666666666667 0.454845 0.895511392405063 0.59272 0.961825 0.338284210526316 "2" 30796122 "cg20269797"
"56267" 0.79105 0.586755 0.858460759493671 0.64512 0.9495125 0.4428 "2" 32238316 "cg02284939"
"56459" 0.747133333333333 0.56184 0.902517721518987 0.65778 0.9301875 0.427452631578947 "2" 33604572 "cg18538138"
"56515" 0.626 0.3825325 0.816089873417722 0.40096 0.953325 0.2835 "2" 33906282 "cg17370319"
"56821" 0.479483333333333 0.38702 0.846278481012658 0.50284 0.9497625 0.258263157894737 "2" 37734390 "cg25341268"
"57320" 0.7053 0.4812625 0.87256582278481 0.52732 0.9196375 0.396478947368421 "2" 40377776 "cg17740179"
"57342" 0.8458 0.4973425 0.803020253164557 0.43296 0.956025 0.446878947368421 "2" 40646370 "cg04365777"
"57674" 0.821666666666667 0.44201 0.85496835443038 0.49046 0.9222125 0.268226315789474 "2" 43328657 "cg00909401"
"57937" 0.305966666666667 0.374875 0.870643037974684 0.53696 0.919075 0.2775 "2" 44457733 "cg26828767"
"58417" 0.840216666666667 0.491135 0.815707594936709 0.60008 0.9272875 0.295463157894737 "2" 46621477 "cg04915891"
"58878" 0.314416666666667 0.3320825 0.829208860759494 0.44274 0.9494875 0.245157894736842 "2" 48677627 "cg11433659"
"59023" 0.842116666666667 0.45325 0.886705063291139 0.52696 0.91525 0.255905263157895 "2" 51228125 "cg15573998"
"59029" 0.20745 0.380355 0.897550632911392 0.41374 0.9356 0.425015789473684 "2" 51254132 "cg21203781"
"59030" 0.198583333333333 0.30167 0.920429113924051 0.35302 0.91115 0.302768421052632 "2" 51254170 "cg22573528"
"59172" 0.46295 0.40337 0.841018987341772 0.46736 0.9270375 0.341036842105263 "2" 54087517 "cg10124812"
"59173" 0.5816 0.4675 0.838837974683544 0.40888 0.9220375 0.4818 "2" 54087552 "cg11939825"
"59191" 0.2006 0.4132175 0.858840506329114 0.5232 0.9638625 0.406694736842105 "2" 54292798 "cg01312167"
"59237" 0.640983333333333 0.335965 0.831854430379747 0.46588 0.93975 0.137310526315789 "2" 54611906 "cg03393769"
"59264" 0.7983 0.42688 0.849220253164557 0.45232 0.94545 0.296731578947368 "2" 54756247 "cg13179330"
"59364" 0.247383333333333 0.26941 0.861784810126582 0.34638 0.950725 0.217257894736842 "2" 55174473 "cg04768463"
"59371" 0.69415 0.4926225 0.808079746835443 0.52526 0.959275 0.415984210526316 "2" 55199843 "cg15913875"
"59376" 0.728466666666667 0.500395 0.822463291139241 0.59934 0.9430625 0.359068421052632 "2" 55217063 "cg23240589"
"59412" 0.873166666666667 0.521255 0.910560256410256 0.60228 0.942475 0.341373684210526 "2" 55366440 "cg21913376"
"59767" 0.397566666666667 0.5030025 0.80403164556962 0.66492 0.9469125 0.424105263157895 "2" 60525609 "cg07222022"
"59915" 0.765366666666667 0.4615525 0.834762025316456 0.56706 0.9236 0.293157894736842 "2" 61104882 "cg10504588"
"60571" 0.605566666666667 0.464305 0.87336329113924 0.60458 0.9615125 0.311557894736842 "2" 64844761 "cg17736821"
"60920" 0.231716666666667 0.302065 0.811798734177215 0.4068 0.948375 0.234578947368421 "2" 66689807 "cg14553338"
"61367" 0.666766666666667 0.3914 0.867610126582278 0.43604 0.959725 0.264673684210526 "2" 69662765 "cg07410210"
"61525" 0.8829 0.5655475 0.883206329113924 0.6414 0.9457375 0.408115789473684 "2" 70188512 "cg09033376"
"61527" 0.883433333333333 0.5300025 0.887250632911392 0.61026 0.908275 0.352757894736842 "2" 70188691 "cg05298696"
"61600" 0.741966666666667 0.4598875 0.8146 0.48072 0.9021375 0.3352 "2" 70377064 "cg14475620"
"61993" 0.856733333333333 0.5457575 0.808537974683544 0.6378 0.9463375 0.374226315789474 "2" 71505778 "cg22102332"
"62075" 0.676066666666667 0.3612775 0.807627848101266 0.42826 0.9629 0.199626315789474 "2" 71823484 "cg12245706"
"62076" 0.772716666666667 0.3716575 0.82613164556962 0.45008 0.96705 0.168410526315789 "2" 71823517 "cg14196395"
"62394" 0.330866666666667 0.412425 0.827203797468354 0.56668 0.9420375 0.324268421052632 "2" 73478549 "cg19515186"
"62521" 0.283433333333333 0.4578925 0.872218987341772 0.60552 0.9356875 0.413568421052632 "2" 74066962 "cg27275022"
"62694" 0.61695 0.4884025 0.86273417721519 0.46512 0.9625 0.468436842105263 "2" 74602278 "cg06909228"
"62749" 0.475983333333333 0.4208325 0.816391139240506 0.46254 0.9594875 0.370847368421053 "2" 74663482 "cg11994630"
"62752" 0.83075 0.553269230769231 0.812372151898734 0.57392 0.95 0.445277777777778 "2" 74665089 "cg15135990"
"63151" 0.8098 0.534665 0.812893670886076 0.5619 0.9160625 0.430636842105263 "2" 75655854 "cg18333220"
"63379" 0.838833333333333 0.4818125 0.837610126582279 0.59282 0.925125 0.282468421052632 "2" 80060018 "cg15831228"
"63563" 0.80335 0.4184825 0.849348101265823 0.50144 0.9493 0.222989473684211 "2" 84662664 "cg17336337"
"64111" 0.8228 0.5154225 0.830898734177215 0.5028 0.9129125 0.439552631578947 "2" 86362424 "cg22834052"
"64895" 0.829416666666667 0.5335375 0.860379746835443 0.55012 0.9417875 0.414184210526316 "2" 95978247 "cg13378563"
"65360" 0.39195 0.4896825 0.818978481012658 0.53626 0.9397875 0.4849 "2" 97526497 "cg17819119"
"65650" 0.4678 0.2845525 0.839037974683544 0.32144 0.901175 0.190178947368421 "2" 98858595 "cg20307292"
"65747" 0.732766666666667 0.5278375 0.873918987341772 0.57106 0.9561125 0.431021052631579 "2" 99223011 "cg01454947"
"65950" 0.855416666666667 0.557055 0.895037974683544 0.68562 0.922775 0.364568421052632 "2" 100263390 "cg04187939"
"65968" 0.835383333333333 0.4954875 0.872969620253165 0.58946 0.940475 0.30811052631579 "2" 100481106 "cg02571054"
"66100" 0.872566666666667 0.61685 0.913710126582278 0.69494 0.9497625 0.464589473684211 "2" 101181112 "cg16238207"
"66148" 0.859583333333333 0.4908075 0.891827848101266 0.51724 0.9624875 0.342505263157895 "2" 101511926 "cg13371883"
"66342" 0.853433333333333 0.42705 0.812782278481013 0.4543 0.9254625 0.270731578947368 "2" 102326438 "cg18327695"
"66355" 0.803916666666667 0.58657 0.827171794871795 0.61944 0.9309875 0.487394736842105 "2" 102388664 "cg09591329"
"66361" 0.75985 0.487305 0.823240506329114 0.53798 0.903875 0.345236842105263 "2" 102410963 "cg21670828"
"66364" 0.773683333333333 0.529205 0.870275949367089 0.6178 0.924075 0.373394736842105 "2" 102433793 "cg13027851"
"66373" 0.844933333333333 0.450655 0.884459493670886 0.4005 0.9653625 0.365468421052632 "2" 102460597 "cg08583240"
"66374" 0.751816666666667 0.485615 0.877451898734177 0.56622 0.941175 0.341057894736842 "2" 102475470 "cg17032990"
"66622" 0.90765 0.55561 0.868098734177215 0.63266 0.9169625 0.373215789473684 "2" 105087010 "cg05245416"
"66624" 0.445483333333333 0.3920425 0.884429113924051 0.39066 0.911525 0.388331578947368 "2" 105118572 "cg21385746"
"66646" 0.220916666666667 0.268265 0.898567088607595 0.32984 0.9532875 0.217863157894737 "2" 105318274 "cg24133488"
"66901" 0.718916666666667 0.4965875 0.811773417721519 0.49754 0.96075 0.434157894736842 "2" 106055450 "cg04376709"
"66902" 0.77795 0.4909975 0.803051898734177 0.4746 0.971725 0.421668421052632 "2" 106055458 "cg04942516"
"67180" 0.6787 0.33328 0.808122784810127 0.38658 0.93525 0.190015789473684 "2" 107679531 "cg27431625"
"67295" 0.787433333333333 0.5596525 0.830188607594937 0.67258 0.9010875 0.404910526315789 "2" 109164096 "cg10859566"
"67296" 0.823433333333333 0.49532 0.81943417721519 0.58794 0.95765 0.312242105263158 "2" 109177239 "cg11911286"
"67899" 0.8468 0.5365475 0.907181012658228 0.58476 0.9476 0.381094736842105 "2" 113286681 "cg04458567"
"68290" 0.485633333333333 0.321315 0.809091139240506 0.42742 0.927525 0.177231578947368 "2" 114584240 "cg21408197"
"68752" 0.8149 0.466335 0.861867088607595 0.5728 0.9456875 0.277731578947368 "2" 119987813 "cg08024822"
"68978" 0.844266666666667 0.54854 0.889684810126582 0.61612 0.9309125 0.393052631578947 "2" 121036440 "cg20349803"
"68979" 0.611733333333333 0.4513125 0.882889873417722 0.57456 0.9597125 0.308094736842105 "2" 121036705 "cg27505472"
"68980" 0.858333333333333 0.51929 0.911512658227848 0.60956 0.9489125 0.333052631578947 "2" 121036760 "cg25950520"
"68982" 0.84025 0.5815475 0.848584810126582 0.71136 0.9251625 0.406226315789474 "2" 121051780 "cg19702194"
"69195" 0.816 0.3932325 0.80353164556962 0.40098 0.910175 0.241526315789474 "2" 121545260 "cg15699099"
"69274" 0.675866666666667 0.4183775 0.806287341772152 0.52194 0.9201875 0.264268421052632 "2" 121741143 "cg02774705"
"69661" 0.782433333333333 0.5494575 0.806563291139241 0.62548 0.93325 0.409352631578947 "2" 127818226 "cg21427464"
"69673" 0.187333333333333 0.3576275 0.826048101265823 0.51916 0.9516125 0.269205263157895 "2" 127861092 "cg17531430"
"69883" 0.493333333333333 0.3644 0.888435443037975 0.455 0.9634125 0.245231578947368 "2" 128403133 "cg23528975"
"69890" 0.861966666666667 0.6333775 0.917913924050633 0.71078 0.9183375 0.495657894736842 "2" 128409268 "cg08209336"
"70193" 0.877133333333333 0.62491 0.835625316455696 0.6846 0.904125 0.493142105263158 "2" 129335841 "cg16597778"
"70228" 0.803583333333333 0.539165 0.860621518987342 0.49934 0.9395375 0.4747 "2" 129548448 "cg21247338"
"70290" 0.265866666666667 0.3515725 0.878532911392405 0.39414 0.9657375 0.343963157894737 "2" 130636142 "cg23681687"
"71160" 0.155616666666667 0.3072575 0.848526582278481 0.47514 0.9264125 0.223447368421053 "2" 134357740 "cg01663008"
"71283" 0.856766666666667 0.54821 0.877056962025316 0.59972 0.96205 0.408605263157895 "2" 135206815 "cg18610978"
"71360" 0.470933333333333 0.39105 0.870151898734177 0.44794 0.9533875 0.326426315789474 "2" 135985164 "cg05676570"
"71629" 0.875966666666667 0.519875 0.862693670886076 0.53314 0.95165 0.400626315789474 "2" 139482205 "cg25273027"
"71691" 0.7944 0.5506925 0.844439240506329 0.59576 0.90055 0.445189473684211 "2" 141787134 "cg05686197"
"71874" 0.822583333333333 0.450425 0.911715189873418 0.46254 0.9197875 0.316742105263158 "2" 145196972 "cg03303633"
"71882" 0.713733333333333 0.5606025 0.861864556962025 0.63612 0.954325 0.453963157894737 "2" 145231644 "cg04873637"
"72040" 0.16575 0.4222075 0.846262025316456 0.46212 0.92635 0.467536842105263 "2" 148109723 "cg24828316"
"72568" 0.617966666666667 0.5363525 0.917625316455696 0.62896 0.9550625 0.433989473684211 "2" 153194513 "cg17013888"
"72580" 0.69735 0.4550925 0.81786835443038 0.58232 0.9331875 0.277184210526316 "2" 153266693 "cg22923154"
"72617" 0.767516666666667 0.3608425 0.880388607594937 0.4282 0.9394 0.168921052631579 "2" 153456688 "cg21860045"
"72620" 0.863383333333333 0.430515 0.855981012658228 0.47628 0.935275 0.253389473684211 "2" 153474786 "cg25751974"
"72777" 0.474383333333333 0.3576175 0.831293023255814 0.42886 0.9176875 0.293994736842105 "2" 156403454 "cg26480091"
"72939" 0.821833333333333 0.529445 0.898253164556962 0.64238 0.9567125 0.350415789473684 "2" 158182140 "cg02757236"
"72940" 0.86425 0.5544925 0.899927848101266 0.63998 0.968475 0.374321052631579 "2" 158182968 "cg02833117"
"72941" 0.872316666666667 0.62054 0.919150632911392 0.7087 0.9755 0.460736842105263 "2" 158182996 "cg13114088"
"72943" 0.864533333333333 0.550745 0.850430379746835 0.64018 0.92355 0.379310526315789 "2" 158183846 "cg10812717"
"73045" 0.29815 0.468565 0.845952564102564 0.57832 0.94585 0.446673684210526 "2" 159327413 "cg24519780"
"73059" 0.86235 0.5534325 0.902322784810127 0.62568 0.9457875 0.395426315789474 "2" 159460299 "cg03484435"
"73160" 0.875 0.51047 0.910194936708861 0.59278 0.9605625 0.342105263157895 "2" 160087177 "cg19671650"
"73304" 0.68835 0.52899 0.861364556962025 0.59868 0.9713 0.423889473684211 "2" 161150008 "cg14660163"
"73795" 0.824816666666667 0.5109125 0.907788607594937 0.49552 0.9297375 0.417694736842105 "2" 166535708 "cg07811002"
"73963" 0.55745 0.4594025 0.801281012658228 0.4884 0.9254125 0.394036842105263 "2" 168803242 "cg18009575"
"73972" 0.826 0.5807975 0.839494936708861 0.59666 0.9340125 0.475352631578947 "2" 168854864 "cg08774104"
"73986" 0.695933333333333 0.4505825 0.863258227848101 0.54772 0.944575 0.284394736842105 "2" 169025892 "cg06754557"
"74104" 0.232433333333333 0.3923225 0.810151898734177 0.54448 0.94165 0.330242105263158 "2" 169757780 "cg07338205"
"74472" 0.720783333333333 0.4780025 0.845906329113924 0.46898 0.9423375 0.386515789473684 "2" 171828959 "cg04198323"
"74752" 0.845166666666667 0.5723525 0.87233164556962 0.57238 0.932375 0.491694736842105 "2" 173098736 "cg01418539"
"74946" 0.785383333333333 0.4962925 0.856858227848101 0.51676 0.9358125 0.383594736842105 "2" 174171585 "cg22992137"
"75078" 0.826866666666667 0.5778775 0.861546835443038 0.64298 0.9566875 0.467584210526316 "2" 175163052 "cg18662507"
"75258" 0.68105 0.4935575 0.85606582278481 0.58128 0.9604625 0.367405263157895 "2" 175629219 "cg15580167"
"75260" 0.820333333333333 0.469425 0.848184810126582 0.54384 0.936 0.310278947368421 "2" 175629267 "cg18003659"
"75273" 0.85135 0.4871075 0.85586835443038 0.49738 0.9388 0.356142105263158 "2" 175661561 "cg01454638"
"75359" 0.56225 0.5186825 0.888774683544304 0.6125 0.9354125 0.434826315789474 "2" 176699634 "cg17936229"
"75851" 0.8431 0.5711275 0.904689873417722 0.62456 0.9597125 0.436831578947368 "2" 178069714 "cg06534197"
"76228" 0.8549 0.540245 0.900403797468354 0.60742 0.936725 0.394315789473684 "2" 180857619 "cg17329745"
"76424" 0.51475 0.392205 0.846301265822785 0.4948 0.951075 0.256547368421053 "2" 182850441 "cg24647971"
"76425" 0.4888 0.345405 0.873818987341772 0.50032 0.934875 0.175942105263158 "2" 182850683 "cg13218739"
"76566" 0.7544 0.476045 0.846524050632911 0.57938 0.93435 0.305668421052632 "2" 184402122 "cg21083247"
"76665" 0.794383333333333 0.52963 0.843025316455696 0.59428 0.9572625 0.373194736842105 "2" 187464068 "cg23613429"
"76686" 0.255933333333333 0.4020875 0.855616455696203 0.47296 0.9509875 0.390610526315789 "2" 187583790 "cg21166989"
"76985" 0.495716666666667 0.457975 0.809827848101266 0.54402 0.944925 0.365215789473684 "2" 190926986 "cg24528866"
"76986" 0.568116666666667 0.439765 0.800550632911392 0.59494 0.9140125 0.264157894736842 "2" 190927550 "cg18862260"
