chr	start	CpG Probe	Cerebellum Average	All brain average	"Average all tissues, not brain"	Prefrontal cortex average	Leukocyte average	White matter average
3	72846991	cg02704103	0.5981	0.44752	0.856612658	0.59784	0.9693625	0.282510526
7	27143806	cg02707071	0.341783333	0.3506025	0.808525316	0.3318	0.9654125	0.353478947
10	64136038	cg02712553	0.61005	0.408755	0.878572152	0.4331	0.93975	0.326915789
8	87570714	cg02712949	0.75095	0.39065	0.867293671	0.44608	0.9021625	0.244026316
8	120932635	cg02721065	0.849283333	0.46721	0.833175949	0.54988	0.9613125	0.281547368
8	141600191	cg02733994	0.294566667	0.3076225	0.852708861	0.38582	0.9573625	0.257710526
15	57551709	cg02734001	0.834516667	0.5598675	0.89756962	0.58838	0.9482375	0.449710526
1	202092285	cg02751839	0.787083333	0.43707	0.851673418	0.47358	0.9294375	0.285889474
2	158182140	cg02757236	0.821833333	0.529445	0.898253165	0.64238	0.9567125	0.350415789
6	14450312	cg02770252	0.5267	0.3254025	0.82018481	0.41952	0.9218625	0.187205263
5	171808623	cg02772159	0.230566667	0.419295	0.874843038	0.47738	0.9591125	0.432421053
2	121741143	cg02774705	0.675866667	0.4183775	0.806287342	0.52194	0.9201875	0.264268421
3	33619441	cg02784956	0.54755	0.49039	0.874865823	0.5166	0.9538625	0.458684211
20	44037060	cg02808257	0.8084	0.4441525	0.861602532	0.55666	0.9037375	0.246768421
2	208791596	cg02815014	0.867633333	0.5735825	0.852002532	0.64344	0.9056	0.4166
6	34566245	cg02827572	0.7995	0.51821	0.801596203	0.46602	0.9250625	0.459426316
2	158182968	cg02833117	0.86425	0.5544925	0.899927848	0.63998	0.968475	0.374321053
10	134499364	cg02836764	0.89215	0.4524525	0.889740506	0.50772	0.96285	0.261094737
16	27523174	cg02840535	0.258416667	0.4500225	0.879292405	0.50524	0.94655	0.458736842
1	46113000	cg02853497	0.854916667	0.5937975	0.879449367	0.73826	0.9619125	0.388821053
3	112736847	cg02856124	0.746333333	0.4811975	0.806755696	0.47622	0.961025	0.415521053
2	201334663	cg02882004	0.910066667	0.5285975	0.899640506	0.57018	0.9724	0.366189474
16	1692117	cg02888809	0.303833333	0.47519	0.845137975	0.59064	0.9262375	0.426205263
1	8044991	cg02891048	0.620533333	0.554785	0.871698734	0.63832	0.913425	0.478452632
18	10470431	cg02892295	0.78125	0.53002	0.865662025	0.5404	0.930925	0.417673684
1	44991042	cg02892772	0.87475	0.45399	0.846341772	0.48866	0.9747	0.284447368
1	212261297	cg02900760	0.7768	0.4564475	0.831611392	0.41932	0.9439	0.3929
1	111145889	cg02902915	0.202066667	0.2410275	0.867408861	0.29842	0.9337875	0.209563158
7	120454298	cg02904800	0.8899	0.4843575	0.897932911	0.55436	0.9234375	0.302168421
8	141629513	cg02911270	0.484916667	0.5066875	0.88896962	0.57002	0.9464125	0.452231579
1	205042927	cg02914063	0.510183333	0.478075	0.841006329	0.59882	0.9272125	0.371221053
1	10116780	cg02927058	0.71655	0.519225	0.846194937	0.61234	0.916075	0.370605263
14	102054070	cg02939659	0.80525	0.4630825	0.883416456	0.6899	0.93785	0.1678
3	9246501	cg02945385	0.297983333	0.28769	0.854541772	0.39568	0.9017	0.192363158
3	123164964	cg02953559	0.832516667	0.5397825	0.830648101	0.54364	0.9079	0.439052632
14	51452451	cg02957305	0.725266667	0.442175	0.888473418	0.46892	0.9445125	0.324984211
15	64793532	cg02966899	0.810083333	0.5382075	0.883770886	0.61082	0.9555375	0.410715789
22	31494860	cg02973057	0.687883333	0.484265	0.856224051	0.64586	0.947575	0.266952632
12	117408122	cg02973792	0.170333333	0.430265	0.857955696	0.52726	0.9451375	0.431447368
17	76760976	cg02977955	0.81965	0.425625	0.890305063	0.49468	0.951575	0.246868421
13	80585265	cg03010009	0.2125	0.22392	0.807527848	0.27484	0.9012375	0.185905263
2	3292757	cg03025986	0.738316667	0.36961	0.890259494	0.37356	0.9659	0.235473684
11	9337659	cg03032122	0.465933333	0.447585	0.846260759	0.43956	0.9544625	0.425084211
19	2650727	cg03070741	0.378316667	0.450375	0.819877215	0.53226	0.937725	0.407715789
13	50155502	cg03074579	0.235033333	0.402485	0.846079747	0.54006	0.9386125	0.351036842
7	73926031	cg03082234	0.880133333	0.49683	0.886758228	0.5365	0.939075	0.327794737
10	22992381	cg03100686	0.88855	0.6044575	0.917601266	0.66906	0.954125	0.455878947
10	6216434	cg03124510	0.173766667	0.3205375	0.844020253	0.43712	0.9559	0.250452632
11	2871856	cg03135023	0.263833333	0.3685575	0.860156962	0.41624	0.9646625	0.360247368
2	234197367	cg03136781	0.791783333	0.5712125	0.840727848	0.65538	0.9304375	0.416268421
8	141537020	cg03139489	0.807633333	0.537565	0.850677215	0.56832	0.93545	0.412752632
10	62150359	cg03139691	0.158016667	0.289905	0.913094937	0.37418	0.9592	0.255163158
16	81929395	cg03147430	0.893283333	0.524505	0.949677215	0.52426	0.9844	0.408552632
3	62926690	cg03147907	0.404366667	0.4203125	0.826560759	0.51938	0.9531	0.357952632
18	72201665	cg03148084	0.78455	0.445615	0.930006329	0.53692	0.961975	0.260647368
2	242811830	cg03170013	0.339366667	0.35181	0.863301266	0.37558	0.9195125	0.349757895
11	92511989	cg03171882	0.837833333	0.54884	0.854389873	0.60936	0.9327625	0.406915789
10	661319	cg03182620	0.614733333	0.455645	0.879353165	0.57222	0.93185	0.317831579
3	75441804	cg03195147	0.801283333	0.4757825	0.845835443	0.5047	0.9258375	0.343378947
4	115577103	cg03204787	0.859266667	0.502365	0.868721519	0.6004	0.9160375	0.306621053
11	134021905	cg03206660	0.8276	0.4638225	0.868868354	0.5007	0.92165	0.307257895
8	141600316	cg03215152	0.543416667	0.4539575	0.88033038	0.49988	0.938	0.388405263
1	96948323	cg03222176	0.7859	0.52349	0.835077215	0.6169	0.931125	0.383247368
12	113448327	cg03240232	0.748516667	0.53406	0.840197468	0.5586	0.9038375	0.448157895
16	66646895	cg03265991	0.7671	0.445355	0.887502532	0.4809	0.9426375	0.308405263
22	50007725	cg03269363	0.21115	0.50245	0.809756962	0.57538	0.927825	0.498226316
20	37464179	cg03288217	0.855683333	0.5466875	0.889193671	0.59834	0.9517375	0.402994737
7	150933506	cg03289901	0.641133333	0.419875	0.810701266	0.38828	0.9182125	0.378378947
2	145196972	cg03303633	0.822583333	0.450425	0.91171519	0.46254	0.9197875	0.316742105
3	147657586	cg03320743	0.69815	0.451555	0.857259494	0.5425	0.966725	0.295373684
2	2328391	cg03326215	0.128066667	0.3896075	0.873082278	0.41834	0.928825	0.460189474
1	1731415	cg03335128	0.773366667	0.59294	0.842827848	0.67112	0.9027375	0.475731579
13	105935004	cg03338633	0.87	0.5734875	0.897327848	0.67368	0.9541	0.400636842
8	100230864	cg03340303	0.802683333	0.50971	0.84153038	0.59478	0.9174125	0.358026316
3	156091058	cg03341748	0.8248	0.445085	0.810848101	0.51752	0.9145	0.272115789
16	69854895	cg03346415	0.157883333	0.2740475	0.802258228	0.41336	0.9582875	0.195178947
19	11406175	cg03350993	0.735216667	0.546925	0.839739241	0.54906	0.938125	0.491884211
2	242752746	cg03372905	0.737333333	0.4909825	0.82343038	0.52162	0.9024125	0.386357895
1	33894461	cg03380518	0.690133333	0.457255	0.894946835	0.536	0.963875	0.319889474
17	42992924	cg03383006	0.662666667	0.451985	0.84975443	0.49456	0.9574	0.347421053
1	161927947	cg03391019	0.472316667	0.449835	0.835386076	0.51986	0.92515	0.404447368
16	4511917	cg03391318	0.797	0.5734175	0.951546835	0.65854	0.958925	0.424936842
8	19249545	cg03393445	0.632783333	0.419335	0.824918987	0.40294	0.9158125	0.370642105
1	178992788	cg03393754	0.865366667	0.5765275	0.858986076	0.61086	0.9041125	0.452463158
2	54611906	cg03393769	0.640983333	0.335965	0.83185443	0.46588	0.93975	0.137310526
10	128945079	cg03397442	0.287116667	0.3619825	0.85043038	0.50618	0.9583125	0.266805263
1	221213052	cg03420013	0.644733333	0.50174	0.846413924	0.53824	0.916175	0.434694737
6	33255172	cg03426762	0.920016667	0.62131	0.914991139	0.66326	0.9280125	0.492778947
3	78719421	cg03434780	0.532066667	0.3972075	0.851910127	0.47072	0.9485375	0.299773684
15	101988134	cg03436208	0.296766667	0.4268025	0.860240506	0.58074	0.93165	0.348568421
17	40155391	cg03440989	0.493666667	0.3689325	0.838437975	0.46172	0.90575	0.258463158
17	46627484	cg03453744	0.28235	0.3467625	0.809292405	0.34308	0.96365	0.362368421
17	3769847	cg03463799	0.105983333	0.3656275	0.887979747	0.4316	0.968275	0.3955
10	22882894	cg03473087	0.87895	0.5159525	0.831598734	0.62398	0.933575	0.323094737
2	159460299	cg03484435	0.86235	0.5534325	0.902322785	0.62568	0.9457875	0.395426316
16	29706275	cg03488456	0.2991	0.4322475	0.808648101	0.5557	0.931825	0.370331579
7	1650459	cg03489907	0.8868	0.5163575	0.883392405	0.53208	0.934775	0.420621053
5	13944491	cg03503295	0.875633333	0.4563075	0.852093671	0.50574	0.9339625	0.276084211
14	93735925	cg03505817	0.829966667	0.393	0.817112658	0.44944	0.912975	0.194105263
1	179891204	cg03516705	0.806783333	0.40693	0.848791139	0.48896	0.9148875	0.203957895
10	114536223	cg03530074	0.6132	0.4692325	0.827265823	0.54226	0.93575	0.359715789
14	62550927	cg03534360	0.880816667	0.4835475	0.928316456	0.5472	0.9524375	0.299631579
21	34439545	cg03534481	0.4941	0.4531225	0.858918987	0.49322	0.9186125	0.393736842
14	71955729	cg03536961	0.831383333	0.365915	0.854150633	0.3457	0.9639625	0.236647368
1	184544165	cg03539970	0.736166667	0.5099975	0.845746835	0.50192	0.9539125	0.454131579
5	2112109	cg03540794	0.68465	0.370295	0.855410127	0.4707	0.908	0.176694737
16	88041289	cg03551062	0.775966667	0.3445375	0.847650633	0.40342	0.9523125	0.159321053
4	8062590	cg03552342	0.806833333	0.6599275	0.913991139	0.84052	0.9678125	0.475584211
18	74729551	cg03560685	0.876583333	0.460765	0.893103797	0.52762	0.9622875	0.271736842
5	136831390	cg03565923	0.7174	0.49155	0.875997468	0.58236	0.9240625	0.332705263
17	77951707	cg03582371	0.1937	0.397915	0.937207595	0.5383	0.9503625	0.343889474
20	45811830	cg03586412	0.7422	0.505155	0.813797468	0.53854	0.9393	0.387273684
16	1533943	cg03591111	0.7979	0.440135	0.906925316	0.49998	0.955175	0.289431579
6	3193865	cg03597063	0.698583333	0.4253175	0.861264557	0.41394	0.9114625	0.341789474
10	80477516	cg03627738	0.89005	0.5179225	0.866910127	0.59754	0.9220375	0.352221053
7	148400542	cg03644238	0.87915	0.5475	0.907163291	0.60504	0.96215	0.400047368
2	3285967	cg03646994	0.134716667	0.38081	0.878716456	0.4051	0.9756	0.435468421
12	15873565	cg03652390	0.8367	0.55538	0.873811392	0.61562	0.91035	0.421394737
7	37025706	cg03673694	0.12825	0.2698	0.884616456	0.27602	0.9407	0.313768421
3	48078103	cg03676298	0.858433333	0.51114	0.870050633	0.59418	0.959	0.322763158
16	4723816	cg03693714	0.165133333	0.30464	0.950201266	0.4629	0.954525	0.218942105
10	81075467	cg03707696	0.843566667	0.6028975	0.906526582	0.65706	0.9476	0.4843
6	164009761	cg03715057	0.685766667	0.5325175	0.890020253	0.6172	0.94495	0.413973684
18	42324965	cg03722909	0.3543	0.26381	0.890863291	0.2699	0.9415375	0.212568421
17	38231199	cg03724728	0.394433333	0.36086	0.832786076	0.43302	0.9402625	0.289584211
19	58231433	cg03724752	0.146733333	0.3416725	0.865726582	0.48336	0.960025	0.308168421
5	132115709	cg03726377	0.888816667	0.5008875	0.895413924	0.60518	0.9429875	0.287678947
7	37025810	cg03736789	0.188166667	0.3224475	0.882858228	0.35108	0.9620875	0.348226316
1	2899656	cg03737787	0.39475	0.346805	0.810525316	0.41322	0.9133	0.263647368
17	74550235	cg03742250	0.132983333	0.240705	0.800806329	0.37724	0.9138625	0.169178947
19	40850441	cg03743981	0.825216667	0.5547625	0.853624051	0.6762	0.94125	0.380942105
18	72201764	cg03775901	0.615833333	0.44321	0.875922785	0.55592	0.9439875	0.295057895
3	196754501	cg03784611	0.7981	0.584895	0.911444304	0.66224	0.942325	0.446910526
11	34847603	cg03787088	0.865283333	0.5056	0.840626582	0.59096	0.9125	0.330957895
17	80622941	cg03828193	0.761083333	0.46972	0.884953165	0.45354	0.956875	0.396647368
10	661087	cg03844838	0.873833333	0.506735	0.873249367	0.49846	0.9479125	0.390015789
16	69966641	cg03848856	0.874733333	0.58896	0.878068354	0.64966	0.9296375	0.442868421
5	148759078	cg03876697	0.561216667	0.5571875	0.861481013	0.64088	0.9572875	0.495210526
22	46240067	cg03881351	0.777766667	0.5602775	0.835193671	0.568	0.9432375	0.479163158
10	126296171	cg03932039	0.867533333	0.564575	0.857075949	0.57004	0.9299	0.432710526
11	495069	cg03934478	0.737766667	0.555775	0.889455696	0.60112	0.9161125	0.473357895
1	26580624	cg03940437	0.871583333	0.559345	0.90801519	0.69992	0.9271625	0.363110526
22	41573046	cg03950371	0.349483333	0.493345	0.893562025	0.53972	0.9634625	0.490136842
1	2004968	cg03959306	0.168433333	0.2921625	0.829434177	0.35106	0.9743	0.292163158
17	72241818	cg04007987	0.789316667	0.376425	0.866326582	0.42364	0.9163	0.202978947
6	162311879	cg04010446	0.803016667	0.4700325	0.81274557	0.50094	0.94685	0.315121053
20	31068427	cg04029933	0.503466667	0.40931	0.87963038	0.51902	0.9635125	0.262173684
6	134504523	cg04060943	0.845816667	0.5906675	0.815394937	0.68358	0.9059375	0.449163158
4	97141368	cg04064010	0.802616667	0.5095175	0.819964557	0.58924	0.9114	0.342757895
8	53322501	cg04065304	0.867783333	0.4760725	0.904720253	0.49774	0.9343875	0.320847368
3	47537514	cg04068784	0.119266667	0.4111275	0.895089873	0.46032	0.926625	0.468010526
3	53878642	cg04071104	0.184883333	0.34062	0.838806329	0.44436	0.9304	0.310431579
4	148861409	cg04074001	0.125466667	0.2754275	0.853551899	0.41664	0.9443375	0.220873684
1	205585639	cg04105597	0.886433333	0.55435	0.920379747	0.6694	0.9733	0.355331579
15	28702581	cg04124789	0.586566667	-0.0320275	0.976224051	0.9399	0.966525	-1
8	140994069	cg04126956	0.35575	0.381675	0.893481013	0.46218	0.945075	0.323878947
5	53850401	cg04136379	0.866133333	0.520345	0.895373418	0.59476	0.94415	0.323178947
7	99745383	cg04136922	0.8282	0.4792025	0.890253165	0.52456	0.949575	0.328052632
1	38279984	cg04146137	0.656583333	0.426865	0.815512658	0.46764	0.920725	0.269094737
14	69052728	cg04147497	0.306666667	0.35926	0.856911392	0.30108	0.949425	0.430242105
5	17005065	cg04173816	0.850016667	0.54728	0.818394937	0.58668	0.9344625	0.418268421
2	100263390	cg04187939	0.855416667	0.557055	0.895037975	0.68562	0.922775	0.364568421
2	171828959	cg04198323	0.720783333	0.4780025	0.845906329	0.46898	0.9423375	0.386515789
8	68827942	cg04200627	0.600383333	0.343685	0.81021519	0.4169	0.9472375	0.192531579
4	6986609	cg04207632	0.72925	0.4359375	0.811235443	0.43826	0.95315	0.337142105
3	148460131	cg04212229	0.7584	0.4794125	0.862503797	0.6649	0.9240875	0.250089474
3	181328113	cg04240809	0.809983333	0.5506325	0.882313924	0.66352	0.9557375	0.357384211
14	51414420	cg04251886	0.85065	0.5019425	0.835198734	0.59244	0.926775	0.313389474
16	78640531	cg04254167	0.8002	0.380385	0.906378481	0.44926	0.9567875	0.205710526
5	179402240	cg04265672	0.217583333	0.39219	0.915936709	0.49806	0.9257	0.347389474
1	201700486	cg04277574	0.854166667	0.49301	0.915373418	0.55746	0.9613625	0.331257895
14	105794185	cg04285855	0.132766667	0.43562	0.821027848	0.53658	0.9543375	0.440831579
2	236444202	cg04288241	0.861683333	0.545745	0.861236709	0.59818	0.9506125	0.390747368
17	5350284	cg04290835	0.751483333	0.4189525	0.875605063	0.50138	0.957325	0.235642105
15	63831570	cg04297867	0.86665	0.6233325	0.884211392	0.66756	0.9454375	0.499031579
X	70443093	cg04323365	0.833733333	0.4692875	0.818435443	0.45232	0.9494125	0.335968421
4	47463168	cg04340895	0.644233333	0.475365	0.805992405	0.57886	0.9507375	0.338842105
2	234255578	cg04341454	0.836983333	0.521105	0.876441772	0.58052	0.9218	0.371557895
20	688410	cg04343690	0.862266667	0.5337575	0.92295443	0.55262	0.970375	0.416489474
1	54876235	cg04348273	0.7278	0.531055	0.90176962	0.60032	0.9725875	0.416157895
13	114842706	cg04349855	0.6534	0.4668325	0.892365823	0.47862	0.942	0.398884211
6	14933411	cg04357789	0.551183333	0.3382525	0.843925316	0.38536	0.935775	0.2221
10	127465013	cg04358037	0.846533333	0.6002575	0.83035443	0.62338	0.9402875	0.498415789
14	21494547	cg04359602	0.651233333	0.39239	0.8144	0.50816	0.9379125	0.203226316
2	40646370	cg04365777	0.8458	0.4973425	0.803020253	0.43296	0.956025	0.446878947
2	106055450	cg04376709	0.718916667	0.4965875	0.811773418	0.49754	0.96075	0.434157895
16	88677643	cg04377850	0.3385	0.3118075	0.802718987	0.3184	0.904775	0.300610526
7	32541235	cg04388970	0.886166667	0.4699	0.806817722	0.5473	0.95805	0.277563158
16	2177155	cg04418330	0.2864	0.44139	0.855588608	0.49622	0.953075	0.446521053
14	105055026	cg04425614	0.349716667	0.4837625	0.819372152	0.5309	0.93465	0.486242105
10	131365343	cg04436810	0.736566667	0.539905	0.848605063	0.58934	0.9128	0.449126316
12	32851191	cg04454629	0.685866667	0.52605	0.877956962	0.61382	0.9404	0.391547368
2	113286681	cg04458567	0.8468	0.5365475	0.907181013	0.58476	0.9476	0.381094737
8	38175544	cg04477010	0.426066667	0.2917175	0.834334177	0.39622	0.94905	0.168931579
Y	3447814	cg04477336	0.76475	-0.031085	0.817562025	0.8551	0.953175	-1
16	19539401	cg04482148	0.85225	0.442305	0.887529114	0.4891	0.9405875	0.263484211
17	55483894	cg04486382	0.8419	0.4977125	0.843906329	0.49116	0.9270875	0.374073684
1	203768441	cg04498511	0.816633333	0.6107575	0.826092405	0.68934	0.9706	0.486505263
17	78244348	cg04499792	0.45525	0.391745	0.890103797	0.48078	0.9665375	0.294531579
16	2107413	cg04515572	0.747483333	0.5408775	0.869836709	0.62436	0.9058375	0.400705263
19	1302808	cg04523661	0.487633333	0.3406025	0.852131646	0.55172	0.941475	0.101378947
12	71835737	cg04538585	0.844866667	0.51397	0.80906962	0.58776	0.91045	0.349936842
20	21589093	cg04543516	0.18245	0.2479925	0.839839241	0.3478	0.9382625	0.173873684
11	2298468	cg04571951	0.55755	0.44006	0.807932911	0.56274	0.9371625	0.312210526
17	4211943	cg04585435	0.871833333	0.5137	0.851682278	0.60608	0.9156	0.329563158
16	50897243	cg04600253	0.288616667	0.30099	0.8762	0.39738	0.912875	0.225989474
17	27568523	cg04607334	0.86625	0.4376175	0.877125316	0.50866	0.9608875	0.240715789
11	133805057	cg04625914	0.414383333	0.39063	0.918783544	0.49822	0.933175	0.293578947
16	31884761	cg04636672	0.717083333	0.39595	0.813311392	0.3977	0.9205	0.305636842
10	3280494	cg04678570	0.6009	0.471785	0.801929114	0.47296	0.9368375	0.446115789
7	75027559	cg04681579	0.658783333	0.5804575	0.842597468	0.78118	0.9295875	0.396984211
11	69206434	cg04710830	0.391516667	0.4244075	0.892231646	0.48876	0.9386375	0.386542105
14	103416122	cg04715649	0.198116667	0.323605	0.820388608	0.4366	0.901125	0.262921053
6	151346358	cg04718883	0.799716667	0.412835	0.860079747	0.46424	0.959675	0.244852632
1	168215442	cg04722610	0.861933333	0.5392725	0.897901266	0.62138	0.9627	0.366252632
15	44507997	cg04724556	0.7606	0.45097	0.807225316	0.48758	0.95115	0.338473684
6	168132811	cg04730372	0.651866667	0.395265	0.901867089	0.38824	0.950725	0.306005263
14	76848081	cg04732303	0.666233333	0.48258	0.851620253	0.58282	0.9088125	0.344936842
8	41200462	cg04754683	0.862966667	0.3900425	0.891136709	0.42474	0.954	0.194115789
9	117905075	cg04761824	0.301933333	0.318865	0.867139241	0.4539	0.9468875	0.213342105
2	55174473	cg04768463	0.247383333	0.26941	0.86178481	0.34638	0.950725	0.217257895
3	150345472	cg04779597	0.318983333	0.47813	0.83546962	0.6034	0.9485625	0.427652632
6	28371032	cg04799120	0.1989	0.4826225	0.885818987	0.63404	0.95935	0.440815789
12	124901555	cg04804139	0.6809	0.4877025	0.880291139	0.58832	0.976725	0.365468421
17	79127459	cg04813159	0.895833333	0.5366875	0.852626582	0.55364	0.9604375	0.402257895
7	7268805	cg04827551	0.8071	0.3339075	0.860013924	0.35876	0.935575	0.160894737
11	94958630	cg04837284	0.850316667	0.5629125	0.875606329	0.6722	0.95665	0.3953
21	34351148	cg04847841	0.895316667	0.4542325	0.891383544	0.5404	0.9445	0.249257895
16	85698376	cg04850875	0.9156	0.52938	0.970256962	0.57022	0.968475	0.378610526
5	179443887	cg04851992	0.72435	0.48573	0.877532911	0.4746	0.9532	0.399289474
4	99487497	cg04854098	0.54525	0.3612975	0.802225316	0.43668	0.937975	0.235436842
2	145231644	cg04873637	0.713733333	0.5606025	0.861864557	0.63612	0.954325	0.453963158
1	33231382	cg04892182	0.140216667	0.25639	0.811270886	0.42672	0.9606125	0.160842105
16	902736	cg04893513	0.781316667	0.5243075	0.899126582	0.58802	0.906075	0.392905263
3	157245108	cg04897900	0.370216667	0.4305525	0.808994937	0.49998	0.9087875	0.385626316
17	46607828	cg04904318	0.159416667	0.1921125	0.804650633	0.29712	0.968525	0.129847368
11	2753950	cg04907802	0.865016667	0.547365	0.911172152	0.58564	0.9628875	0.413126316
1	170253944	cg04909854	0.157066667	0.315135	0.808920253	0.42256	0.925875	0.274826316
