chr	start	CpG probe	Cerebellum Average	All brain average	"Average all tissues, not brain"	Prefrontal Cortex Average	Leukocyte Average	White Matter Average
10	79937095	cg26109030	0.762033333	0.3320225	0.879167089	0.31468	0.9217625	0.191157895
11	121542234	cg26143540	0.882633333	0.4407675	0.821801266	0.34862	0.950325	0.357415789
18	32398246	cg26210104	0.428283333	0.33634	0.84551519	0.3922	0.9443625	0.249047368
2	208798601	cg26232945	0.194733333	0.2696425	0.803156962	0.36852	0.9113875	0.198084211
10	131694689	cg26275858	0.288033333	0.36005	0.91008481	0.45918	0.9577	0.300994737
22	22288508	cg26285749	0.359083333	0.373935	0.852451899	0.42148	0.931175	0.331852632
3	58483426	cg26331326	0.25895	0.39911	0.819694937	0.49564	0.9361375	0.354905263
7	27145159	cg26364809	0.28375	0.2754975	0.841944304	0.25216	0.96525	0.278610526
1	245753302	cg26429783	0.304133333	0.3534625	0.881873418	0.42822	0.9360125	0.3087
1	244217209	cg26521186	0.110983333	0.22468	0.897520253	0.31564	0.9578875	0.188173684
1	230272306	cg26525772	0.163866667	0.3263125	0.842481013	0.32656	0.93735	0.365173684
1	39960691	cg26548351	0.89485	0.4888825	0.897105063	0.4897	0.921725	0.377568421
7	1370486	cg26554547	0.858266667	0.5519125	0.831179747	0.49654	0.9572	0.4842
7	101579003	cg26570844	0.482816667	0.4709725	0.800148101	0.46234	0.945	0.469031579
10	62149642	cg26607103	0.137083333	0.244605	0.842746835	0.31416	0.9044125	0.224989474
4	166131119	cg26635367	0.63825	0.4533475	0.880274684	0.46462	0.9514125	0.386515789
2	236407361	cg26649904	0.431066667	0.4057025	0.837831646	0.46046	0.911075	0.341542105
8	67405257	cg26674558	0.581066667	0.3777075	0.820039241	0.3989	0.9335625	0.281310526
7	155348314	cg26708123	0.13895	0.5334575	0.841827848	0.47156	0.9209	0.597015789
11	1297558	cg26779330	0.16445	0.3953	0.802702532	0.38378	0.90405	0.476278947
4	39064477	cg26784682	0.254516667	0.2958775	0.877843038	0.37456	0.944975	0.264231579
22	42611379	cg26799416	0.263533333	0.264895	0.896189873	0.28496	0.9642	0.257784211
11	68842998	cg26828599	0.15315	0.293805	0.820737975	0.42094	0.9393875	0.238121053
10	131194523	cg26843278	0.6875	0.4759225	0.809672152	0.4802	0.9064375	0.403257895
8	1404885	cg26864084	0.722283333	0.449055	0.871774684	0.41596	0.9430125	0.360542105
15	77857909	cg26866452	0.831766667	0.6232925	0.838282278	0.44714	0.95065	0.690373684
1	2191299	cg26880297	0.157683333	0.4541975	0.894222785	0.40268	0.9559875	0.577436842
8	9952965	cg26880445	0.284033333	0.351095	0.890843038	0.3973	0.939825	0.325621053
2	6122798	cg26881307	0.829216667	0.4231975	0.851926582	0.3878	0.955975	0.324252632
16	90016551	cg26894841	0.32755	0.3187025	0.861778481	0.42366	0.9396375	0.233178947
16	49802060	cg26900686	0.8313	0.65036	0.923187342	0.49794	0.9615125	0.714094737
1	66458803	cg26912671	0.818833333	0.3406525	0.903451899	0.32034	0.963675	0.186042105
16	8807043	cg26915924	0.144833333	0.469065	0.8011	0.39016	0.921925	0.649394737
1	54135470	cg26932889	0.423466667	0.458855	0.817746835	0.47356	0.9403	0.426915789
11	1315171	cg26937267	0.308433333	0.49432	0.841218987	0.49334	0.9181875	0.547289474
13	111893537	cg26951340	0.105983333	0.2193375	0.887567089	0.34654	0.9543125	0.1465
6	90271866	cg26978611	0.322883333	0.3029275	0.819525316	0.318	0.96205	0.289631579
6	43457511	cg26995083	0.559683333	0.3511475	0.82573038	0.43836	0.9607375	0.226726316
16	72459796	cg27088725	0.108033333	0.1586075	0.884983544	0.20456	0.948925	0.132010526
16	1041333	cg27128311	0.309883333	0.3773675	0.836167089	0.42214	0.971575	0.354384211
15	74714463	cg27157619	0.250033333	0.28795	0.828844304	0.3741	0.907575	0.241952632
12	99257038	cg27245185	0.298766667	0.335235	0.852616456	0.49358	0.9034	0.202310526
10	131642913	cg27273310	0.900033333	0.512025	0.895381013	0.49466	0.9589	0.415968421
10	134578999	cg27297192	0.557	0.4096625	0.822155696	0.47866	0.93605	0.321663158
2	236619748	cg27309098	0.743833333	0.304375	0.929889873	0.37404	0.911475	0.109242105
3	42700108	cg27351619	0.483916667	0.4011075	0.92844557	0.457	0.963275	0.334042105
6	133116721	cg27359469	0.74875	0.523645	0.847018987	0.42634	0.91595	0.509826316
16	27526259	cg27372015	0.81185	0.6811925	0.862988608	0.49606	0.933775	0.779689474
8	95084766	cg27415425	0.503966667	0.51263	0.819812658	0.4955	0.9019625	0.5175
7	1370727	cg27416863	0.848933333	0.3623125	0.833072152	0.41016	0.9563375	0.172257895
2	107679531	cg27431625	0.6787	0.33328	0.808122785	0.38658	0.93525	0.190015789
17	37351756	cg27456951	0.13245	0.4440225	0.82518481	0.39294	0.953175	0.584063158
7	636583	cg27462820	0.880583333	0.503105	0.930596203	0.46362	0.965275	0.407489474
2	240117005	cg27490017	0.877433333	0.4792625	0.909725316	0.46632	0.9445875	0.349136842
1	10240017	cg27508545	0.218783333	0.251635	0.897618987	0.40894	0.9024625	0.128626316
3	52088253	cg27518993	0.861383333	0.5426025	0.844029114	0.45352	0.9627875	0.509489474
16	57832760	cg27561818	0.6901	0.4057	0.859188608	0.43642	0.967875	0.288168421
13	110008403	cg27573308	0.519316667	0.5123325	0.930275949	0.49762	0.93485	0.530910526
10	134119745	cg27580953	0.700783333	0.65435	0.84278481	0.49778	0.9140875	0.750178947
1	2006032	cg27587033	0.1193	0.252405	0.856537975	0.33034	0.95315	0.236252632
16	2673800	cg27601182	0.71585	0.470865	0.864168354	0.45744	0.9065375	0.384763158
2	242811864	cg27628891	0.42375	0.433075	0.959883544	0.485	0.9628125	0.403478947
7	157577757	cg27629384	0.140233333	0.3241775	0.873731646	0.43354	0.9800125	0.2718
8	53322510	cg27649037	0.85825	0.3792475	0.927079747	0.4266	0.936225	0.1873
